lead_id,created_date,lead_source,account_id,workspace_id,email_domain,pql_rule_v1_flag,status,converted_opportunity_id,converted_date,owner_id
00QL0006262,2026-08-22,Product (PQL),001A006806,ws_013778,,1,Disqualified - Existing customer,,,
00QL0008584,2026-08-22,Website - Demo request,001A008120,ws_019623,,0,Disqualified - Existing customer,,,
00QL0021426,2026-08-22,Paid social,001A002770,,,0,Disqualified - Student / hobbyist,,,005S0000
00QL0025914,2026-08-22,SDR Outbound,001A005869,,,0,Nurture,,,005S0001
00QL0025913,2026-08-22,SDR Outbound,001A005569,,,0,Nurture,,,005S0000
00QL0021110,2026-08-22,Content download,001A001035,,,0,Disqualified - No fit,,,005S0004
00QL0021384,2026-08-22,Paid social,001A008510,,,0,Nurture,,,005S0001
00QL0025885,2026-08-22,SDR Outbound,001A007780,,,0,Nurture,,,005S0003
00QL0025902,2026-08-23,SDR Outbound,001A007121,,,0,Working,,,005S0000
00QL0025832,2026-08-23,SDR Outbound,001A008178,,,0,Open,,,005S0002
00QL0025831,2026-08-23,SDR Outbound,001A001483,,,0,Open,,,005S0001
00QL0021109,2026-08-23,Content download,001A001904,,,0,Open,,,005S0004
00QL0021360,2026-08-23,Paid social,001A008717,,,0,Open,,,005S0000
00QL0021088,2026-08-23,Webinar,001A003220,,,0,Working,,,005S0001
00QL0021278,2026-08-23,Content download,001A002267,,,0,Open,,,005S0002
00QL0006332,2026-08-23,Product (PQL),001A006503,ws_019228,,1,Disqualified - Existing customer,,,
00QL0021090,2026-08-23,Webinar,001A007021,,,0,Working,,,005S0006
00QL0021080,2026-08-23,Webinar,001A007419,,,0,Working,,,005S0000
00QL0006340,2026-08-23,Product (PQL),001A008296,ws_020099,,1,Disqualified - Existing customer,,,
00QL0021264,2026-08-23,Content download,001A007071,,,0,Working,,,005S0001
00QL0021077,2026-08-23,Webinar,001A007082,,,0,Open,,,005S0004
00QL0021073,2026-08-23,Webinar,001A002736,,,0,Working,,,005S0000
00QL0006075,2026-08-23,Product (PQL),001A006070,ws_003793,,1,Converted,006O0003475,2026-09-21,
00QL0025784,2026-08-23,SDR Outbound,001A007712,,,0,Open,,,005S0005
00QL0006028,2026-08-23,Product (PQL),001A001927,ws_000937,,1,Working,,,
00QL0006055,2026-08-23,Product (PQL),001A005097,ws_002524,,1,Open,,,
00QL0006054,2026-08-23,Product (PQL),001A008546,ws_002495,,1,Disqualified - Existing opportunity,,,
00QL0006355,2026-08-23,Product (PQL),001A000354,ws_020965,,1,Working,,,
00QL0006024,2026-08-23,Product (PQL),001A003841,ws_000568,,1,Disqualified - Existing opportunity,,,
00QL0021371,2026-08-23,Paid social,001A002056,,,0,Working,,,005S0006
00QL0006134,2026-08-23,Product (PQL),001A004890,ws_007518,,1,Disqualified - Existing opportunity,,,
00QL0006236,2026-08-23,Product (PQL),001A006672,ws_012469,,1,Converted,006O0003404,2026-09-08,
00QL0025943,2026-08-23,SDR Outbound,001A001361,,,0,Open,,,005S0002
00QL0021012,2026-08-23,Webinar,001A004851,,,0,Open,,,005S0004
00QL0025925,2026-08-23,SDR Outbound,001A005133,,,0,Open,,,005S0002
00QL0006291,2026-08-23,Product (PQL),001A003092,ws_016038,,1,Converted,006O0003333,2026-08-26,
00QL0026351,2026-08-23,Partner referral,001A001415,,,0,Converted,006O0003448,2026-09-16,
00QL0021245,2026-08-23,Content download,001A005678,,,0,Working,,,005S0003
00QL0006297,2026-08-23,Product (PQL),001A003749,ws_016708,,1,Converted,006O0003389,2026-09-05,
00QL0006270,2026-08-23,Product (PQL),001A000798,ws_014297,,1,Disqualified - Existing opportunity,,,
00QL0021164,2026-08-23,Content download,,,,0,Open,,,005S0003
00QL0006263,2026-08-23,Product (PQL),001A003531,ws_013809,,1,Disqualified - Existing opportunity,,,
00QL0006040,2026-08-23,Product (PQL),001A002865,ws_001543,,1,Converted,006O0003361,2026-08-30,
00QL0025846,2026-08-23,SDR Outbound,001A003159,,,0,Open,,,005S0005
00QL0021474,2026-08-23,Paid search - Enterprise LP,001A007722,,,0,Open,,,005S0000
00QL0006310,2026-08-23,Product (PQL),001A000351,ws_017518,,1,Open,,,
00QL0006163,2026-08-23,Product (PQL),001A006372,ws_008787,,1,Disqualified - Existing opportunity,,,
00QL0021395,2026-08-23,Paid social,001A001714,,,0,Converted,006O0003452,2026-09-17,005S0001
00QL0006277,2026-08-23,Product (PQL),001A001467,ws_014870,,1,Converted,006O0003378,2026-09-02,
00QL0025872,2026-08-23,SDR Outbound,001A002461,,,0,Working,,,005S0004
00QL0006142,2026-08-23,Product (PQL),001A003980,ws_007733,,1,Converted,006O0003469,2026-09-20,
00QL0021243,2026-08-23,Content download,001A006147,,,0,Working,,,005S0005
00QL0021226,2026-08-24,Content download,001A002873,,,0,Working,,,005S0001
00QL0021092,2026-08-24,Webinar,001A005692,,,0,Open,,,005S0002
00QL0021166,2026-08-24,Content download,001A001479,,,0,Working,,,005S0002
00QL0025776,2026-08-24,SDR Outbound,001A008822,,,0,Open,,,005S0003
00QL0026349,2026-08-24,Partner referral,001A004159,,,0,Open,,,
00QL0021045,2026-08-24,Webinar,001A001112,,,0,Working,,,005S0004
00QL0006257,2026-08-24,Product (PQL),001A003964,ws_013581,,1,Open,,,
00QL0008590,2026-08-24,Website - Demo request,001A002127,ws_021275,,0,Working,,,
00QL0021057,2026-08-24,Webinar,001A003168,,,0,Open,,,005S0000
00QL0021237,2026-08-24,Content download,001A003084,,,0,Converted,006O0003408,2026-09-09,005S0004
00QL0006027,2026-08-24,Product (PQL),001A003023,ws_000922,,1,Disqualified - Existing opportunity,,,
00QL0006043,2026-08-24,Product (PQL),001A005572,ws_001765,,1,Converted,006O0003455,2026-09-19,
00QL0006029,2026-08-24,Product (PQL),001A006379,ws_000959,,1,Open,,,
00QL0008572,2026-08-24,Website - Demo request,001A003406,ws_017427,,0,Converted,006O0003393,2026-09-05,
00QL0025791,2026-08-24,SDR Outbound,001A007712,,,0,Working,,,005S0005
00QL0021072,2026-08-24,Webinar,001A008989,,,0,Open,,,005S0002
00QL0025834,2026-08-24,SDR Outbound,001A004057,,,0,Open,,,005S0006
00QL0025838,2026-08-24,SDR Outbound,001A003557,,,0,Open,,,005S0006
00QL0006306,2026-08-24,Product (PQL),001A008431,ws_017239,,1,Disqualified - Existing opportunity,,,
00QL0006183,2026-08-24,Product (PQL),001A006527,ws_009727,,1,Open,,,
00QL0021489,2026-08-24,Paid search - Enterprise LP,,,,0,Open,,,005S0003
00QL0021207,2026-08-24,Content download,001A004885,,,0,Open,,,005S0003
00QL0008552,2026-08-24,Website - Demo request,001A004985,ws_012804,,0,Disqualified - Existing opportunity,,,
00QL0021263,2026-08-24,Content download,001A005943,,,0,Open,,,005S0003
00QL0021082,2026-08-24,Webinar,001A003352,,,0,Open,,,005S0000
00QL0006322,2026-08-24,Product (PQL),001A004800,ws_018536,,1,Converted,006O0003358,2026-08-29,
00QL0025928,2026-08-24,SDR Outbound,001A005817,,,0,Working,,,005S0001
00QL0006096,2026-08-24,Product (PQL),001A006300,ws_005213,,1,Working,,,
00QL0021178,2026-08-24,Content download,001A000008,,,0,Working,,,005S0000
00QL0021251,2026-08-24,Content download,001A008125,,,0,Open,,,005S0005
00QL0008551,2026-08-24,Website - Demo request,001A005298,ws_012662,,0,Converted,006O0003364,2026-08-30,
00QL0021356,2026-08-24,Event / Trade show,001A001599,,,0,Working,,,005S0001
00QL0006397,2026-08-24,Product (PQL),001A007291,ws_023312,,1,Open,,,
00QL0006109,2026-08-24,Product (PQL),001A007582,ws_005795,,1,Open,,,
00QL0021201,2026-08-24,Content download,001A001024,,,0,Working,,,005S0003
00QL0021255,2026-08-25,Content download,001A005973,,,0,Open,,,005S0006
00QL0021253,2026-08-25,Content download,001A003839,,,0,Open,,,005S0001
00QL0021408,2026-08-25,Paid social,001A000067,,,0,Open,,,005S0005
00QL0021496,2026-08-25,Paid search - Enterprise LP,001A007798,,,0,Open,,,005S0002
00QL0021283,2026-08-25,Content download,001A007868,,,0,Open,,,005S0004
00QL0021391,2026-08-25,Paid social,001A001123,,,0,Open,,,005S0000
00QL0021287,2026-08-25,Content download,001A003247,,,0,Open,,,005S0003
00QL0021386,2026-08-25,Paid social,001A002286,,,0,Working,,,005S0004
00QL0008500,2026-08-25,Website - Demo request,001A004733,ws_003719,,0,Open,,,
00QL0021428,2026-08-25,Paid social,001A004483,,,0,Working,,,005S0001
00QL0008555,2026-08-25,Website - Demo request,001A005754,ws_012957,,0,Converted,006O0003396,2026-09-06,
00QL0008528,2026-08-25,Website - Demo request,001A008546,ws_007011,,0,Converted,006O0003351,2026-08-28,
00QL0021335,2026-08-25,Event / Trade show,001A005955,,,0,Disqualified - Existing customer,,,005S0003
00QL0021320,2026-08-25,Event / Trade show,001A005127,,,0,Working,,,005S0001
00QL0021463,2026-08-25,Paid search - Enterprise LP,001A004316,,,0,Open,,,005S0006
00QL0021331,2026-08-25,Event / Trade show,001A007641,,,0,Working,,,005S0006
00QL0008487,2026-08-25,Website - Demo request,001A004403,ws_001026,,0,Open,,,
00QL0006041,2026-08-25,Product (PQL),001A003585,ws_001565,,1,Open,,,
00QL0025930,2026-08-25,SDR Outbound,001A002520,,,0,Working,,,005S0000
00QL0021249,2026-08-25,Content download,001A008475,,,0,Open,,,005S0001
00QL0006164,2026-08-25,Product (PQL),001A002308,ws_008829,,1,Converted,006O0003456,2026-09-19,
00QL0006176,2026-08-25,Product (PQL),,ws_009433,proton.me,1,Working,,,
00QL0006212,2026-08-25,Product (PQL),001A001279,ws_011303,,1,Open,,,
00QL0006233,2026-08-25,Product (PQL),001A005801,ws_012389,,1,Disqualified - Existing opportunity,,,
00QL0006248,2026-08-25,Product (PQL),,ws_012881,yahoo.com,1,Working,,,
00QL0006250,2026-08-25,Product (PQL),001A002463,ws_013196,,1,Open,,,
00QL0006278,2026-08-25,Product (PQL),001A003441,ws_015205,,1,Converted,006O0003347,2026-08-28,
00QL0025875,2026-08-25,SDR Outbound,001A002245,,,0,Working,,,005S0001
00QL0025848,2026-08-25,SDR Outbound,001A008643,,,0,Open,,,005S0005
00QL0006303,2026-08-25,Product (PQL),001A007614,ws_016972,,1,Working,,,
00QL0025835,2026-08-25,SDR Outbound,001A000271,,,0,Working,,,005S0000
00QL0006321,2026-08-25,Product (PQL),001A000322,ws_018368,,1,Open,,,
00QL0006331,2026-08-25,Product (PQL),001A002091,ws_019141,,1,Disqualified - Existing opportunity,,,
00QL0025795,2026-08-25,SDR Outbound,001A008168,,,0,Converted,006O0003454,2026-09-18,005S0001
00QL0025789,2026-08-25,SDR Outbound,001A008458,,,0,Working,,,005S0003
00QL0025937,2026-08-25,SDR Outbound,001A008838,,,0,Open,,,005S0000
00QL0025788,2026-08-25,SDR Outbound,001A002103,,,0,Working,,,005S0006
00QL0006344,2026-08-25,Product (PQL),001A005269,ws_020342,,1,Disqualified - Existing customer,,,
00QL0025785,2026-08-25,SDR Outbound,001A000264,,,0,Working,,,005S0006
00QL0025915,2026-08-25,SDR Outbound,001A006075,,,0,Open,,,005S0002
00QL0025779,2026-08-25,SDR Outbound,001A007873,,,0,Open,,,005S0000
00QL0025910,2026-08-25,SDR Outbound,001A008733,,,0,Open,,,005S0002
00QL0006391,2026-08-25,Product (PQL),,ws_022918,proton.me,1,Working,,,
00QL0021099,2026-08-25,Webinar,001A005595,,,0,Open,,,005S0003
00QL0006139,2026-08-25,Product (PQL),001A007109,ws_007586,,1,Open,,,
00QL0021113,2026-08-25,Content download,001A002893,,,0,Working,,,005S0004
00QL0006058,2026-08-25,Product (PQL),001A003858,ws_002946,,1,Converted,006O0003413,2026-09-11,
00QL0006082,2026-08-25,Product (PQL),,ws_004186,gmail.com,1,Working,,,
00QL0021215,2026-08-25,Content download,001A002795,,,0,Open,,,005S0003
00QL0006084,2026-08-25,Product (PQL),001A003793,ws_004236,,1,Disqualified - Existing customer,,,
00QL0006083,2026-08-25,Product (PQL),,ws_004224,gmail.com,1,Working,,,
00QL0006131,2026-08-26,Product (PQL),001A005686,ws_007338,,1,Disqualified - Existing customer,,,
00QL0021123,2026-08-26,Content download,001A001287,,,0,Working,,,005S0005
00QL0006052,2026-08-26,Product (PQL),001A005679,ws_002473,,1,Converted,006O0003362,2026-08-30,
00QL0021340,2026-08-26,Event / Trade show,001A008448,,,0,Open,,,005S0000
00QL0025863,2026-08-26,SDR Outbound,001A006927,,,0,Open,,,005S0006
00QL0006292,2026-08-26,Product (PQL),,ws_016080,gmail.com,1,Open,,,
00QL0025849,2026-08-26,SDR Outbound,001A005752,,,0,Open,,,005S0003
00QL0006365,2026-08-26,Product (PQL),001A004021,ws_021431,,1,Converted,006O0003359,2026-08-29,
00QL0025843,2026-08-26,SDR Outbound,001A002078,,,0,Working,,,005S0001
00QL0021046,2026-08-26,Webinar,001A008405,,,0,Open,,,005S0003
00QL0025827,2026-08-26,SDR Outbound,001A005200,,,0,Open,,,005S0001
00QL0021047,2026-08-26,Webinar,001A000879,,,0,Open,,,005S0004
00QL0025818,2026-08-26,SDR Outbound,001A007409,,,0,Open,,,005S0001
00QL0006324,2026-08-26,Product (PQL),001A005119,ws_018591,,1,Disqualified - Existing customer,,,
00QL0021277,2026-08-26,Content download,001A000257,,,0,Working,,,005S0000
00QL0025917,2026-08-26,SDR Outbound,001A004081,,,0,Open,,,005S0001
00QL0021156,2026-08-26,Content download,001A002023,,,0,Working,,,005S0001
00QL0021261,2026-08-26,Content download,001A005525,,,0,Working,,,005S0006
00QL0006030,2026-08-26,Product (PQL),001A005981,ws_000997,,1,Open,,,
00QL0021034,2026-08-26,Webinar,001A008051,,,0,Open,,,005S0004
00QL0006023,2026-08-26,Product (PQL),001A002426,ws_000514,,1,Disqualified - Existing opportunity,,,
00QL0006266,2026-08-26,Product (PQL),001A001540,ws_014101,,1,Working,,,
00QL0021465,2026-08-26,Paid search - Enterprise LP,,,,0,Open,,,005S0003
00QL0006258,2026-08-26,Product (PQL),001A006526,ws_013653,,1,Open,,,
00QL0021083,2026-08-26,Webinar,001A002198,,,0,Working,,,005S0001
00QL0008507,2026-08-26,Website - Demo request,001A002427,ws_004256,,0,Working,,,
00QL0006156,2026-08-26,Product (PQL),001A003171,ws_008358,,1,Working,,,
00QL0006090,2026-08-26,Product (PQL),001A006191,ws_004567,,1,Working,,,
00QL0008513,2026-08-26,Website - Demo request,001A004757,ws_004928,,0,Disqualified - Existing customer,,,
00QL0006393,2026-08-26,Product (PQL),,ws_023152,proton.me,1,Open,,,
00QL0021208,2026-08-26,Content download,001A000059,,,0,Open,,,005S0000
00QL0006165,2026-08-26,Product (PQL),001A003235,ws_008973,,1,Working,,,
00QL0021416,2026-08-26,Paid social,001A005806,,,0,Open,,,005S0004
00QL0021114,2026-08-26,Content download,001A003388,,,0,Open,,,005S0005
00QL0021321,2026-08-26,Event / Trade show,001A000762,,,0,Working,,,005S0000
00QL0021116,2026-08-26,Content download,001A007067,,,0,Open,,,005S0006
00QL0021403,2026-08-26,Paid social,001A000615,,,0,Converted,006O0003409,2026-09-09,005S0003
00QL0021332,2026-08-26,Event / Trade show,001A004181,,,0,Working,,,005S0000
00QL0006252,2026-08-26,Product (PQL),001A006853,ws_013320,,1,Working,,,
00QL0006062,2026-08-26,Product (PQL),001A008164,ws_003145,,1,Working,,,
00QL0008495,2026-08-26,Website - Demo request,001A001569,ws_002617,,0,Working,,,
00QL0006247,2026-08-26,Product (PQL),001A005572,ws_012870,,1,Open,,,
00QL0006022,2026-08-26,Product (PQL),,ws_000509,yahoo.com,1,Working,,,
00QL0006229,2026-08-26,Product (PQL),001A003802,ws_012197,,1,Converted,006O0003399,2026-09-07,
00QL0025747,2026-08-26,SDR Outbound,001A002519,,,0,Open,,,005S0001
00QL0006368,2026-08-26,Product (PQL),001A004742,ws_021575,,1,Working,,,
00QL0021385,2026-08-27,Paid social,001A004999,,,0,Open,,,005S0004
00QL0006386,2026-08-27,Product (PQL),,ws_022707,outlook.com,1,Working,,,
00QL0021399,2026-08-27,Paid social,001A005063,,,0,Open,,,005S0000
00QL0025778,2026-08-27,SDR Outbound,001A008065,,,0,Working,,,005S0000
00QL0006035,2026-08-27,Product (PQL),001A003221,ws_001343,,1,Working,,,
00QL0008574,2026-08-27,Website - Demo request,001A008231,ws_017953,,0,Disqualified - Existing customer,,,
00QL0006348,2026-08-27,Product (PQL),001A001401,ws_020582,,1,Disqualified - Existing customer,,,
00QL0008577,2026-08-27,Website - Demo request,001A004386,ws_018456,,0,Converted,006O0003374,2026-09-01,
00QL0025842,2026-08-27,SDR Outbound,001A007484,,,0,Open,,,005S0001
00QL0008488,2026-08-27,Website - Demo request,001A000797,ws_001086,,0,Open,,,
00QL0006158,2026-08-27,Product (PQL),001A007729,ws_008419,,1,Converted,006O0003453,2026-09-18,
00QL0008514,2026-08-27,Website - Demo request,001A000688,ws_004939,,0,Disqualified - Existing customer,,,
00QL0006187,2026-08-27,Product (PQL),001A006503,ws_009849,,1,Open,,,
00QL0006221,2026-08-27,Product (PQL),001A002309,ws_011718,,1,Converted,006O0003398,2026-09-07,
00QL0008529,2026-08-27,Website - Demo request,001A002132,ws_007063,,0,Open,,,
00QL0006224,2026-08-27,Product (PQL),001A006527,ws_011805,,1,Converted,006O0003450,2026-09-17,
00QL0008534,2026-08-27,Website - Demo request,001A002623,ws_008221,,0,Working,,,
00QL0006243,2026-08-27,Product (PQL),001A002759,ws_012839,,1,Converted,006O0003419,2026-09-12,
00QL0006268,2026-08-27,Product (PQL),001A005356,ws_014111,,1,Open,,,
00QL0006021,2026-08-27,Product (PQL),001A001833,ws_000507,,1,Working,,,
00QL0025850,2026-08-27,SDR Outbound,001A001084,,,0,Open,,,005S0006
00QL0006129,2026-08-27,Product (PQL),001A004355,ws_007291,,1,Disqualified - Existing customer,,,
00QL0025841,2026-08-27,SDR Outbound,001A001541,,,0,Working,,,005S0001
00QL0006048,2026-08-27,Product (PQL),,ws_002070,gmail.com,1,Open,,,
00QL0025825,2026-08-27,SDR Outbound,001A005640,,,0,Open,,,005S0002
00QL0006044,2026-08-27,Product (PQL),001A002004,ws_001862,,1,Converted,006O0003426,2026-09-14,
00QL0006323,2026-08-27,Product (PQL),,ws_018554,proton.me,1,Working,,,
00QL0006328,2026-08-27,Product (PQL),001A004875,ws_018850,,1,Working,,,
00QL0006330,2026-08-27,Product (PQL),001A008217,ws_019086,,1,Disqualified - Existing opportunity,,,
00QL0021377,2026-08-27,Paid social,001A006160,,,0,Open,,,005S0003
00QL0006051,2026-08-27,Product (PQL),001A004004,ws_002350,,1,Disqualified - Existing opportunity,,,
00QL0006264,2026-08-27,Product (PQL),001A006221,ws_013826,,1,Disqualified - Existing customer,,,
00QL0025761,2026-08-27,SDR Outbound,001A001528,,,0,Open,,,005S0000
00QL0021418,2026-08-27,Paid social,001A004954,,,0,Working,,,005S0001
00QL0021050,2026-08-27,Webinar,001A000263,,,0,Open,,,005S0000
00QL0021219,2026-08-27,Content download,001A005091,,,0,Working,,,005S0003
00QL0021079,2026-08-27,Webinar,001A008019,,,0,Working,,,005S0004
00QL0021209,2026-08-27,Content download,001A005033,,,0,Working,,,005S0002
00QL0021087,2026-08-27,Webinar,001A008329,,,0,Working,,,005S0002
00QL0021098,2026-08-27,Webinar,001A004983,,,0,Open,,,005S0000
00QL0021010,2026-08-27,Webinar,001A003191,,,0,Working,,,005S0000
00QL0026346,2026-08-27,Partner referral,001A007367,,,0,Open,,,
00QL0021445,2026-08-27,Paid search - Enterprise LP,001A007999,,,0,Open,,,005S0006
00QL0025906,2026-08-27,SDR Outbound,001A000364,,,0,Working,,,005S0004
00QL0025900,2026-08-27,SDR Outbound,001A003683,,,0,Open,,,005S0002
00QL0021272,2026-08-27,Content download,001A005131,,,0,Working,,,005S0000
00QL0021120,2026-08-27,Content download,001A002496,,,0,Working,,,005S0002
00QL0006404,2026-08-27,Product (PQL),001A003074,ws_023911,,1,Working,,,
00QL0021121,2026-08-27,Content download,001A005853,,,0,Working,,,005S0001
00QL0025870,2026-08-28,SDR Outbound,001A007281,,,0,Working,,,005S0000
00QL0021212,2026-08-28,Content download,001A006059,,,0,Working,,,005S0002
00QL0025798,2026-08-28,SDR Outbound,001A005008,,,0,Open,,,005S0003
00QL0025800,2026-08-28,SDR Outbound,001A008758,,,0,Open,,,005S0002
00QL0021469,2026-08-28,Paid search - Enterprise LP,001A002285,,,0,Open,,,005S0000
00QL0025760,2026-08-28,SDR Outbound,001A005744,,,0,Open,,,005S0004
00QL0025814,2026-08-28,SDR Outbound,001A003076,,,0,Working,,,005S0005
00QL0021021,2026-08-28,Webinar,,,,0,Working,,,005S0004
00QL0021300,2026-08-28,Content download,001A003094,,,0,Working,,,005S0005
00QL0021363,2026-08-28,Paid social,001A000811,,,0,Open,,,005S0000
00QL0021266,2026-08-28,Content download,001A000875,,,0,Working,,,005S0004
00QL0021402,2026-08-28,Paid social,001A001536,,,0,Open,,,005S0003
00QL0021081,2026-08-28,Webinar,001A006926,,,0,Open,,,005S0001
00QL0021025,2026-08-28,Webinar,001A001967,,,0,Working,,,005S0003
00QL0025836,2026-08-28,SDR Outbound,001A005924,,,0,Converted,006O0003442,2026-09-15,005S0002
00QL0006333,2026-08-28,Product (PQL),001A008801,ws_019279,,1,Disqualified - Existing opportunity,,,
00QL0025940,2026-08-28,SDR Outbound,001A001533,,,0,Open,,,005S0003
00QL0021375,2026-08-28,Paid social,001A002183,,,0,Open,,,005S0000
00QL0021011,2026-08-28,Webinar,001A005479,,,0,Open,,,005S0006
00QL0021475,2026-08-28,Paid search - Enterprise LP,001A006257,,,0,Open,,,005S0000
00QL0006361,2026-08-28,Product (PQL),001A001740,ws_021342,,1,Converted,006O0003391,2026-09-05,
00QL0025919,2026-08-28,SDR Outbound,001A001143,,,0,Open,,,005S0003
00QL0025781,2026-08-28,SDR Outbound,001A003983,,,0,Open,,,005S0001
00QL0006213,2026-08-28,Product (PQL),001A000969,ws_011337,,1,Open,,,
00QL0021140,2026-08-28,Content download,001A001235,,,0,Open,,,005S0000
00QL0021182,2026-08-28,Content download,001A005785,,,0,Open,,,005S0003
00QL0021478,2026-08-28,Paid search - Enterprise LP,001A006173,,,0,Working,,,005S0005
00QL0006352,2026-08-28,Product (PQL),001A008197,ws_020754,,1,Converted,006O0003420,2026-09-12,
00QL0021404,2026-08-28,Paid social,001A006037,,,0,Working,,,005S0001
00QL0006350,2026-08-28,Product (PQL),001A001976,ws_020691,,1,Working,,,
00QL0006119,2026-08-29,Product (PQL),001A000108,ws_006512,,1,Converted,006O0003468,2026-09-20,
00QL0006036,2026-08-29,Product (PQL),001A008713,ws_001360,,1,Working,,,
00QL0008520,2026-08-29,Website - Demo request,001A006707,ws_005535,,0,Converted,006O0003369,2026-08-31,
00QL0006314,2026-08-29,Product (PQL),001A007539,ws_017734,,1,Disqualified - Existing customer,,,
00QL0006205,2026-08-29,Product (PQL),,ws_011143,proton.me,1,Open,,,
00QL0006033,2026-08-29,Product (PQL),001A000812,ws_001254,,1,Working,,,
00QL0006128,2026-08-29,Product (PQL),001A002689,ws_007259,,1,Working,,,
00QL0006214,2026-08-29,Product (PQL),001A007913,ws_011338,,1,Disqualified - Existing opportunity,,,
00QL0006290,2026-08-30,Product (PQL),001A005570,ws_015946,,1,Working,,,
00QL0006145,2026-08-30,Product (PQL),,ws_007820,gmail.com,1,Working,,,
00QL0006117,2026-08-30,Product (PQL),001A006275,ws_006413,,1,Converted,006O0003476,2026-09-21,
00QL0006371,2026-08-30,Product (PQL),001A000896,ws_021634,,1,Open,,,
00QL0006064,2026-08-30,Product (PQL),,ws_003261,yahoo.com,1,Working,,,
00QL0006189,2026-08-30,Product (PQL),001A006715,ws_010170,,1,Open,,,
00QL0006203,2026-08-30,Product (PQL),001A002819,ws_011081,,1,Open,,,
00QL0006077,2026-08-30,Product (PQL),001A004875,ws_003922,,1,Disqualified - Existing customer,,,
00QL0021757,2026-09-01,Event / Trade show,001A003237,,,0,Disqualified - Existing opportunity,,,005S0001
00QL0026050,2026-09-01,SDR Outbound,001A000098,,,0,Open,,,005S0000
00QL0021759,2026-09-01,Event / Trade show,001A008269,,,0,Open,,,005S0005
00QL0021694,2026-09-01,Content download,001A004668,,,0,Open,,,005S0001
00QL0021771,2026-09-01,Event / Trade show,001A001093,,,0,Working,,,005S0001
00QL0026041,2026-09-01,SDR Outbound,001A007058,,,0,Open,,,005S0003
00QL0026068,2026-09-01,SDR Outbound,001A000824,,,0,Open,,,005S0003
00QL0021683,2026-09-01,Content download,001A005800,,,0,Working,,,005S0005
00QL0021673,2026-09-01,Content download,001A007236,,,0,Working,,,005S0002
00QL0021612,2026-09-01,Content download,001A001440,,,0,Open,,,005S0001
00QL0021608,2026-09-01,Content download,001A004017,,,0,Open,,,005S0005
00QL0021661,2026-09-01,Content download,001A006370,,,0,Open,,,005S0004
00QL0021547,2026-09-01,Webinar,001A005201,,,0,Open,,,005S0000
00QL0008704,2026-09-01,Website - Demo request,001A008468,ws_018653,,0,Converted,006O0003394,2026-09-05,
00QL0026007,2026-09-01,SDR Outbound,001A005874,,,0,Working,,,005S0000
00QL0021637,2026-09-01,Content download,001A008414,,,0,Open,,,005S0000
00QL0021643,2026-09-01,Content download,001A002561,,,0,Working,,,005S0004
00QL0021549,2026-09-01,Webinar,001A005663,,,0,Open,,,005S0000
00QL0026001,2026-09-01,SDR Outbound,001A008119,,,0,Working,,,005S0003
00QL0021729,2026-09-01,Event / Trade show,,,,0,Open,,,005S0003
00QL0021863,2026-09-01,Paid search - Enterprise LP,001A002434,,,0,Working,,,005S0004
00QL0021754,2026-09-01,Event / Trade show,001A003875,,,0,Working,,,005S0005
00QL0021554,2026-09-01,Webinar,001A008083,,,0,Open,,,005S0004
00QL0021578,2026-09-02,Content download,001A000124,,,0,Working,,,005S0000
00QL0021581,2026-09-02,Content download,001A005716,,,0,Open,,,005S0003
00QL0021745,2026-09-02,Event / Trade show,001A005252,,,0,Open,,,005S0001
00QL0021739,2026-09-02,Event / Trade show,,,,0,Working,,,005S0004
00QL0006590,2026-09-02,Product (PQL),,ws_016798,gmail.com,1,Open,,,
00QL0021520,2026-09-02,Webinar,001A001970,,,0,Converted,006O0003474,2026-09-20,005S0005
00QL0021509,2026-09-02,Webinar,001A005100,,,0,Open,,,005S0004
00QL0006586,2026-09-02,Product (PQL),001A003219,ws_016676,,1,Disqualified - Existing customer,,,
00QL0006550,2026-09-02,Product (PQL),,ws_013833,outlook.com,1,Working,,,
00QL0006547,2026-09-02,Product (PQL),001A003020,ws_013355,,1,Working,,,
00QL0006584,2026-09-02,Product (PQL),,ws_016542,proton.me,1,Open,,,
00QL0021546,2026-09-02,Webinar,001A003790,,,0,Working,,,005S0001
00QL0021523,2026-09-02,Webinar,001A003360,,,0,Open,,,005S0005
00QL0008658,2026-09-02,Website - Demo request,001A003802,ws_009863,,0,Disqualified - Existing opportunity,,,
00QL0025995,2026-09-02,SDR Outbound,001A003870,,,0,Working,,,005S0002
00QL0008633,2026-09-02,Website - Demo request,001A005635,ws_004782,,0,Converted,006O0003462,2026-09-19,
00QL0008626,2026-09-02,Website - Demo request,001A006247,ws_003131,,0,Disqualified - Existing customer,,,
00QL0021834,2026-09-02,Paid social,001A002290,,,0,Open,,,005S0006
00QL0021821,2026-09-02,Paid social,001A004126,,,0,Working,,,005S0002
00QL0025977,2026-09-02,SDR Outbound,001A008297,,,0,Working,,,005S0001
00QL0021817,2026-09-02,Paid social,001A000459,,,0,Open,,,005S0003
00QL0021645,2026-09-02,Content download,001A007075,,,0,Working,,,005S0005
00QL0021815,2026-09-02,Paid social,001A002038,,,0,Working,,,005S0004
00QL0025967,2026-09-02,SDR Outbound,001A003493,,,0,Disqualified - Existing customer,,,005S0003
