workspace_id,account_id,signup_date,hosting_type,signup_source,telemetry_enabled,owner_email_domain,is_active,churned_month
ws_022240,001A007660,2026-04-23,cloud,YouTube / Tutorials,1,xenoworks.co,0,2026-05-01
ws_022241,001A001073,2025-03-11,cloud,Referral,1,astersys.com,0,2025-06-01
ws_022242,,2025-12-12,self_hosted_community,GitHub / Docs,0,gmail.com,1,
ws_022243,,2026-02-17,cloud,Community forum,1,gmail.com,1,
ws_022244,001A001308,2026-04-01,self_hosted_community,GitHub / Docs,0,oriopath.com,1,
ws_022245,001A002874,2026-03-20,self_hosted_community,Community forum,1,ciracore.co,1,
ws_022246,,2025-03-05,cloud,Organic search,1,yahoo.com,0,2025-04-01
ws_022247,001A003754,2026-03-06,cloud,Paid search,1,evobridge.net,0,2026-05-01
ws_022248,001A006413,2026-07-08,self_hosted_community,GitHub / Docs,1,oriostack.com,1,
ws_022249,001A006197,2026-09-05,cloud,Community forum,1,nexamark.co,1,
ws_022250,,2025-06-19,cloud,YouTube / Tutorials,1,proton.me,0,2026-07-01
ws_022251,001A000719,2025-08-20,cloud,Paid search,1,terncore.de,0,2025-12-01
ws_022252,001A000811,2025-05-11,self_hosted_community,Direct,0,lumolabs.com,0,2025-07-01
ws_022253,001A004890,2026-05-18,self_hosted_business,GitHub / Docs,1,wendnet.com,1,
ws_022254,001A003602,2025-08-15,cloud,GitHub / Docs,1,miralabs.co,1,
ws_022255,001A001304,2024-04-22,cloud,Direct,1,quarlogic.io,0,2024-06-01
ws_022256,001A005101,2026-04-06,self_hosted_community,GitHub / Docs,1,ivenwave.eu,1,
ws_022257,001A001815,2026-07-05,cloud,Organic search,1,boreagrid.com,1,
ws_022258,,2026-03-12,cloud,GitHub / Docs,1,outlook.com,1,
ws_022259,001A003607,2024-04-08,self_hosted_community,Paid search,1,nordsys.eu,0,2025-05-01
ws_022260,,2024-10-26,self_hosted_community,Paid search,1,gmail.com,1,
ws_022261,001A003109,2025-02-25,self_hosted_community,Template library,0,talatech.co,0,2025-08-01
ws_022262,001A002125,2025-08-16,cloud,Community forum,1,lyraflow.net,1,
ws_022263,001A008051,2026-07-06,cloud,Community forum,1,mosavik.eu,1,
ws_022264,001A000323,2026-05-09,self_hosted_community,Organic search,0,oriovik.net,1,
ws_022265,001A005589,2025-09-03,self_hosted_community,Referral,1,fjelpoint.eu,1,
ws_022266,,2026-01-09,cloud,Organic search,1,outlook.com,0,2026-04-01
ws_022267,001A002088,2026-06-06,self_hosted_community,Template library,1,quarfield.net,1,
ws_022268,001A006470,2026-04-04,cloud,Template library,1,bramwave.de,0,2026-08-01
ws_022269,001A005762,2026-04-16,self_hosted_community,GitHub / Docs,0,zephfield.eu,1,
ws_022270,,2024-07-20,cloud,GitHub / Docs,1,icloud.com,0,2024-09-01
ws_022271,001A007269,2026-04-07,self_hosted_community,Paid search,1,kestbridge.eu,1,
ws_022272,001A001843,2026-07-04,cloud,Community forum,1,kestworks.io,1,
ws_022273,,2024-04-24,self_hosted_community,Organic search,1,icloud.com,0,2025-08-01
ws_022274,001A004509,2025-04-12,cloud,Direct,1,evostack.io,1,
ws_022275,001A005387,2026-08-15,self_hosted_community,Template library,0,altotech.de,1,
ws_022276,,2025-07-26,cloud,GitHub / Docs,1,icloud.com,0,2026-05-01
ws_022277,,2025-06-11,cloud,Organic search,1,outlook.com,1,
ws_022278,001A007770,2026-01-03,cloud,Template library,1,halodata.com,1,
ws_022279,001A000347,2025-11-11,cloud,YouTube / Tutorials,1,fjelcore.net,1,
ws_022280,,2026-06-26,self_hosted_community,GitHub / Docs,0,icloud.com,1,
ws_022281,001A002251,2024-03-08,self_hosted_community,Referral,0,korapath.com,0,2024-11-01
ws_022282,001A006876,2026-03-19,cloud,YouTube / Tutorials,1,asterlabs.net,1,
ws_022283,001A000862,2025-07-27,cloud,GitHub / Docs,1,boreawave.eu,0,2026-08-01
ws_022284,001A001286,2025-09-05,self_hosted_community,GitHub / Docs,1,cobalpoint.co,1,
ws_022285,,2025-10-19,cloud,Organic search,1,icloud.com,1,
ws_022286,001A002786,2026-05-04,self_hosted_community,Paid search,0,wendmark.de,1,
ws_022287,,2025-12-25,cloud,Paid search,1,gmail.com,1,
ws_022288,001A004844,2025-02-24,self_hosted_community,Template library,1,granware.com,0,2025-04-01
ws_022289,,2025-05-28,self_hosted_business,Organic search,1,icloud.com,1,
ws_022290,001A002053,2026-06-14,self_hosted_community,YouTube / Tutorials,1,mosamark.de,1,
ws_022291,001A007980,2025-07-22,self_hosted_community,Organic search,0,quarflow.net,1,
ws_022292,001A008003,2026-04-14,self_hosted_community,Community forum,1,lyracore.io,0,2026-07-01
ws_022293,001A002047,2026-01-18,self_hosted_community,Community forum,1,haloware.com,0,2026-03-01
ws_022294,001A006818,2025-04-20,cloud,Referral,1,strawave.de,1,
ws_022295,,2024-12-27,cloud,Community forum,1,outlook.com,0,2025-02-01
ws_022296,001A008195,2026-03-11,self_hosted_community,Organic search,0,veralogic.co,1,
ws_022297,001A000384,2025-11-24,cloud,YouTube / Tutorials,1,astercore.eu,1,
ws_022298,,2026-04-19,cloud,Paid search,1,yahoo.com,0,2026-09-01
ws_022299,,2026-04-14,cloud,Paid search,1,proton.me,0,2026-05-01
ws_022300,001A000041,2025-06-26,self_hosted_business,Referral,1,korabridge.co,0,2026-07-01
ws_022301,,2026-09-15,self_hosted_community,GitHub / Docs,1,icloud.com,1,
ws_022302,,2026-08-05,self_hosted_community,GitHub / Docs,1,icloud.com,1,
ws_022303,001A001864,2025-09-19,cloud,Template library,1,boreaware.eu,1,
ws_022304,001A002485,2025-06-01,self_hosted_community,Community forum,1,evosys.net,1,
ws_022305,001A001654,2025-08-21,self_hosted_community,Organic search,1,lumolabs.co,1,
ws_022306,001A002351,2024-09-03,self_hosted_community,GitHub / Docs,0,halogrid.co,1,
ws_022307,001A001742,2026-01-06,self_hosted_community,GitHub / Docs,1,wendbridge.eu,1,
ws_022308,,2026-08-21,self_hosted_community,YouTube / Tutorials,0,icloud.com,1,
ws_022309,001A007054,2024-12-09,self_hosted_community,Organic search,0,bramstack.de,0,2025-01-01
ws_022310,001A004992,2026-04-24,self_hosted_community,Direct,0,quarware.de,1,
ws_022311,,2026-01-24,cloud,Referral,1,outlook.com,1,
ws_022312,001A000354,2024-11-06,cloud,GitHub / Docs,1,talapoint.eu,0,2025-02-01
ws_022313,001A003112,2025-10-26,self_hosted_community,GitHub / Docs,1,haloflow.net,0,2026-04-01
ws_022314,001A002378,2026-09-20,cloud,YouTube / Tutorials,1,yarabridge.de,1,
ws_022315,,2025-04-20,cloud,GitHub / Docs,1,gmail.com,0,2025-09-01
ws_022316,001A004401,2026-09-21,self_hosted_community,YouTube / Tutorials,1,pirasys.com,1,
ws_022317,,2025-10-16,cloud,Template library,1,gmail.com,0,2026-01-01
ws_022318,,2026-08-24,self_hosted_community,Direct,1,gmail.com,1,
ws_022319,001A006954,2026-09-04,cloud,Template library,1,evogrid.de,1,
ws_022320,001A000002,2025-06-17,cloud,Organic search,1,miraworks.io,0,2026-06-01
ws_022321,001A000618,2026-04-22,cloud,GitHub / Docs,1,deltadata.com,0,2026-09-01
ws_022322,001A008961,2026-02-21,self_hosted_community,GitHub / Docs,0,ternware.eu,1,
ws_022323,001A007568,2025-12-16,cloud,Referral,1,umbralabs.net,1,
ws_022324,001A001757,2025-02-10,cloud,Organic search,1,nordsys.eu,1,
ws_022325,,2025-12-23,cloud,Referral,1,outlook.com,1,
ws_022326,,2024-08-15,cloud,Organic search,1,outlook.com,0,2026-01-01
ws_022327,,2026-04-07,self_hosted_community,Referral,1,proton.me,1,
ws_022328,001A008269,2026-08-27,self_hosted_community,Organic search,1,brioware.net,0,2026-09-01
ws_022329,001A001565,2025-04-18,cloud,Referral,1,umbragrid.eu,0,2025-09-01
ws_022330,,2025-08-22,cloud,Organic search,1,gmail.com,0,2025-09-01
ws_022331,001A003493,2025-04-07,cloud,Template library,1,altologic.io,0,2026-01-01
ws_022332,001A006266,2025-07-02,cloud,Community forum,1,yarastack.eu,1,
ws_022333,001A006226,2025-06-05,self_hosted_community,Paid search,1,oriolabs.com,0,2025-12-01
ws_022334,001A001640,2026-09-04,self_hosted_community,Organic search,1,kestflow.eu,1,
ws_022335,001A003138,2024-02-14,cloud,GitHub / Docs,1,mirabridge.eu,0,2026-08-01
ws_022336,,2026-03-20,cloud,Template library,1,gmail.com,0,2026-09-01
ws_022337,001A005294,2026-05-16,self_hosted_community,Referral,1,runeworks.io,1,
ws_022338,001A006690,2024-10-01,cloud,Referral,1,ivencore.io,0,2026-09-01
ws_022339,001A000449,2025-11-26,cloud,Organic search,1,xenodata.de,0,2026-09-01
ws_022340,001A002521,2025-05-12,cloud,Organic search,1,deltadata.co,1,
ws_022341,001A008920,2025-01-26,cloud,Paid search,1,ivenflow.net,1,
ws_022342,001A005461,2025-07-27,cloud,Organic search,1,orioware.co,0,2025-09-01
ws_022343,,2024-10-21,cloud,Community forum,1,outlook.com,0,2024-12-01
ws_022344,001A004697,2026-05-22,self_hosted_community,YouTube / Tutorials,1,xenowave.net,1,
ws_022345,001A006424,2024-02-08,cloud,Paid search,1,wendfield.co,0,2024-03-01
ws_022346,001A003313,2026-05-11,cloud,Community forum,1,veraflow.net,1,
ws_022347,001A006923,2024-06-23,self_hosted_community,Direct,1,quarbridge.com,0,2026-04-01
ws_022348,001A008065,2025-09-06,self_hosted_community,GitHub / Docs,0,lumowave.com,0,2026-07-01
ws_022349,,2025-03-02,self_hosted_community,Organic search,0,proton.me,0,2025-07-01
ws_022350,001A008215,2026-02-11,cloud,Template library,1,boreavik.net,0,2026-05-01
ws_022351,001A008146,2026-09-15,self_hosted_community,YouTube / Tutorials,1,xenonet.net,1,
ws_022352,001A007300,2024-12-11,cloud,GitHub / Docs,1,opalline.io,0,2025-01-01
ws_022353,001A005952,2026-02-15,cloud,YouTube / Tutorials,1,lumologic.de,0,2026-05-01
ws_022354,001A006803,2025-10-07,self_hosted_community,YouTube / Tutorials,1,haloworks.com,1,
ws_022355,001A000446,2026-05-21,self_hosted_community,Paid search,0,veraworks.com,1,
ws_022356,001A004874,2025-12-11,cloud,Template library,1,lumodata.de,0,2026-03-01
ws_022357,,2025-09-07,cloud,Referral,1,gmail.com,1,
ws_022358,001A008194,2026-06-08,self_hosted_community,Organic search,0,strabridge.de,1,
ws_022359,,2026-09-21,cloud,GitHub / Docs,1,outlook.com,1,
ws_022360,001A004707,2026-09-19,self_hosted_business,GitHub / Docs,1,kestcore.co,1,
ws_022361,001A003196,2024-08-05,cloud,YouTube / Tutorials,1,haloworks.eu,0,2025-12-01
ws_022362,001A006989,2026-08-01,cloud,Template library,1,sellawave.net,1,
ws_022363,001A002610,2026-02-04,self_hosted_community,Organic search,1,asterfield.eu,1,
ws_022364,,2026-08-05,self_hosted_community,Organic search,1,icloud.com,1,
ws_022365,001A006118,2026-04-12,cloud,Direct,1,nexafield.com,1,
ws_022366,,2024-12-20,self_hosted_community,YouTube / Tutorials,1,outlook.com,1,
ws_022367,001A003296,2026-04-20,self_hosted_community,GitHub / Docs,1,lyrawave.de,0,2026-06-01
ws_022368,001A004974,2024-10-01,cloud,YouTube / Tutorials,1,ternstack.io,0,2024-12-01
ws_022369,001A008414,2025-10-14,cloud,Paid search,1,brioworks.eu,1,
ws_022370,001A002874,2024-11-10,self_hosted_business,YouTube / Tutorials,1,ciracore.co,0,2025-10-01
ws_022371,001A006310,2026-03-03,self_hosted_community,Direct,1,runegrid.de,1,
ws_022372,001A006067,2025-07-03,self_hosted_community,GitHub / Docs,1,briopoint.com,1,
ws_022373,,2026-09-14,self_hosted_community,Template library,1,gmail.com,1,
ws_022374,,2026-04-26,self_hosted_community,Organic search,1,yahoo.com,1,
ws_022375,001A005628,2026-08-07,self_hosted_community,Template library,1,miraworks.de,1,
ws_022376,,2026-09-21,cloud,GitHub / Docs,1,yahoo.com,1,
ws_022377,001A007211,2026-06-28,cloud,Organic search,1,stramark.eu,1,
ws_022378,001A006411,2026-02-21,self_hosted_community,GitHub / Docs,1,bramwave.de,1,
ws_022379,001A003898,2026-01-19,cloud,Organic search,1,brambridge.co,1,
ws_022380,,2025-11-23,cloud,YouTube / Tutorials,1,outlook.com,0,2026-02-01
ws_022381,001A001011,2025-03-09,cloud,YouTube / Tutorials,1,wendlabs.io,1,
ws_022382,,2026-05-14,cloud,Organic search,1,icloud.com,1,
ws_022383,,2025-04-23,cloud,Template library,1,gmail.com,0,2026-05-01
ws_022384,001A003538,2025-05-16,cloud,Paid search,1,korafield.com,0,2025-06-01
ws_022385,001A003980,2026-03-04,cloud,Direct,1,piramark.eu,0,2026-05-01
ws_022386,001A003622,2025-12-07,self_hosted_community,Template library,1,sellawave.net,1,
ws_022387,,2026-06-17,cloud,Template library,1,yahoo.com,1,
ws_022388,001A008025,2025-07-03,cloud,GitHub / Docs,1,asternet.eu,1,
ws_022389,001A006629,2026-01-01,cloud,Direct,1,wendcore.net,1,
ws_022390,001A006726,2025-02-19,self_hosted_community,GitHub / Docs,1,ciraware.eu,0,2025-08-01
ws_022391,,2026-04-05,self_hosted_community,Organic search,0,icloud.com,1,
ws_022392,001A006812,2025-10-05,self_hosted_community,Template library,1,mirapoint.io,1,
ws_022393,001A006432,2024-02-28,self_hosted_community,Paid search,1,wendworks.net,0,2025-01-01
ws_022394,001A001976,2026-05-27,cloud,GitHub / Docs,1,grangrid.com,1,
ws_022395,,2024-11-12,cloud,Organic search,1,yahoo.com,0,2026-07-01
ws_022396,001A001350,2025-02-28,self_hosted_community,GitHub / Docs,0,mosapath.eu,1,
ws_022397,001A003787,2026-05-05,self_hosted_community,Direct,0,bramgrid.co,0,2026-09-01
ws_022398,001A005500,2025-01-19,cloud,Paid search,1,bramware.io,0,2025-12-01
ws_022399,,2025-05-10,self_hosted_community,Organic search,1,proton.me,0,2026-03-01
ws_022400,,2025-04-12,cloud,GitHub / Docs,1,icloud.com,0,2025-12-01
ws_022401,001A006093,2024-11-22,cloud,YouTube / Tutorials,1,mosapoint.net,0,2024-12-01
ws_022402,001A001642,2025-03-06,cloud,Community forum,1,mosanet.co,0,2025-12-01
ws_022403,,2025-03-18,self_hosted_community,GitHub / Docs,1,proton.me,0,2026-03-01
ws_022404,,2026-08-23,self_hosted_business,Direct,1,gmail.com,1,
ws_022405,001A008288,2025-12-02,cloud,GitHub / Docs,1,solvtech.com,0,2026-03-01
ws_022406,001A004517,2024-09-05,cloud,Organic search,1,haloline.net,1,
ws_022407,,2026-06-18,self_hosted_community,YouTube / Tutorials,1,proton.me,0,2026-07-01
ws_022408,,2025-10-17,cloud,Organic search,1,icloud.com,0,2026-01-01
ws_022409,001A007216,2026-01-27,cloud,Community forum,1,zephbridge.co,1,
ws_022410,001A002454,2025-04-19,self_hosted_community,YouTube / Tutorials,1,mosalabs.de,1,
ws_022411,001A008263,2025-12-14,cloud,YouTube / Tutorials,1,grantech.com,1,
ws_022412,001A001505,2026-02-14,cloud,YouTube / Tutorials,1,oriofield.eu,0,2026-09-01
ws_022413,001A003816,2025-06-01,cloud,Referral,1,runesys.com,1,
ws_022414,,2026-07-27,cloud,GitHub / Docs,1,proton.me,1,
ws_022415,001A001403,2026-06-04,cloud,Referral,1,nexadata.co,1,
ws_022416,,2026-04-13,cloud,Organic search,1,outlook.com,0,2026-07-01
ws_022417,,2024-10-21,self_hosted_community,Organic search,1,outlook.com,0,2025-09-01
ws_022418,001A001439,2025-06-17,cloud,YouTube / Tutorials,1,lumostack.de,0,2026-04-01
ws_022419,001A007919,2024-02-20,self_hosted_community,Paid search,0,talaworks.co,0,2024-10-01
ws_022420,,2025-07-10,cloud,YouTube / Tutorials,1,outlook.com,1,
ws_022421,,2025-07-11,self_hosted_business,Template library,1,yahoo.com,1,
ws_022422,001A000257,2024-11-24,self_hosted_community,Organic search,0,bramvik.io,1,
ws_022423,001A008634,2025-12-13,cloud,Organic search,1,haloline.net,0,2026-08-01
ws_022424,,2025-04-05,self_hosted_community,Referral,0,icloud.com,1,
ws_022425,,2026-09-16,self_hosted_community,Community forum,1,yahoo.com,1,
ws_022426,,2025-04-27,cloud,Direct,1,icloud.com,0,2025-05-01
ws_022427,001A002335,2025-05-03,cloud,Template library,1,valilabs.eu,1,
ws_022428,001A007307,2024-09-11,cloud,Paid search,1,valilabs.io,1,
ws_022429,,2026-04-23,cloud,Paid search,1,gmail.com,1,
ws_022430,001A001955,2026-01-27,cloud,Paid search,1,quardata.co,0,2026-05-01
ws_022431,001A008167,2025-03-07,cloud,Referral,1,wendworks.io,1,
ws_022432,001A006449,2025-05-28,self_hosted_community,GitHub / Docs,1,halomark.co,1,
ws_022433,001A001429,2024-12-05,cloud,Community forum,1,veranet.net,0,2025-10-01
ws_022434,001A003843,2024-12-04,self_hosted_community,Organic search,1,kestflow.io,1,
ws_022435,001A004698,2025-02-07,self_hosted_community,Template library,0,deltadata.com,0,2025-08-01
ws_022436,,2026-07-17,self_hosted_community,GitHub / Docs,1,yahoo.com,1,
ws_022437,001A003120,2024-02-02,self_hosted_community,Organic search,0,oriovik.de,0,2025-04-01
ws_022438,001A000988,2024-09-08,cloud,Organic search,1,deltasys.eu,1,
ws_022439,001A008112,2024-09-26,cloud,YouTube / Tutorials,1,zephsys.co,1,
ws_022440,001A006608,2026-02-18,self_hosted_community,Template library,1,deltapath.co,0,2026-05-01
ws_022441,001A008949,2026-07-21,self_hosted_community,Referral,0,vexmark.com,1,
ws_022442,001A000343,2025-04-15,cloud,GitHub / Docs,1,mosanet.de,0,2026-03-01
ws_022443,,2025-08-13,cloud,Organic search,1,proton.me,0,2026-01-01
ws_022444,001A007053,2024-11-02,cloud,YouTube / Tutorials,1,briologic.de,0,2025-06-01
ws_022445,001A004003,2025-01-19,cloud,YouTube / Tutorials,1,sellaline.net,0,2025-06-01
ws_022446,001A003875,2025-09-14,self_hosted_community,Community forum,1,mosaflow.io,1,
ws_022447,001A002735,2026-07-27,cloud,Direct,1,haloware.eu,1,
ws_022448,,2026-06-19,cloud,YouTube / Tutorials,1,yahoo.com,1,
ws_022449,,2026-01-16,self_hosted_business,Template library,1,gmail.com,1,
ws_022450,001A005706,2025-12-14,cloud,Direct,1,umbrapath.io,1,
ws_022451,,2026-02-16,self_hosted_community,YouTube / Tutorials,0,gmail.com,1,
ws_022452,,2025-08-08,self_hosted_community,Organic search,1,gmail.com,0,2025-12-01
ws_022453,,2025-07-01,cloud,GitHub / Docs,1,gmail.com,0,2026-01-01
ws_022454,001A008501,2025-12-10,cloud,YouTube / Tutorials,1,quarfield.net,1,
ws_022455,,2024-05-12,cloud,Organic search,1,gmail.com,1,
ws_022456,001A006928,2026-08-20,cloud,Organic search,1,cirapath.de,1,
ws_022457,001A002655,2025-12-19,self_hosted_community,Direct,1,oriobridge.net,1,
ws_022458,001A006067,2025-12-05,self_hosted_community,Community forum,0,briopoint.com,1,
ws_022459,001A002130,2025-08-08,self_hosted_community,Template library,0,xenoflow.de,1,
ws_022460,,2026-07-22,cloud,GitHub / Docs,1,icloud.com,1,
ws_022461,,2024-07-26,cloud,Organic search,1,proton.me,0,2025-03-01
ws_022462,001A002458,2025-11-22,self_hosted_community,Organic search,1,valivik.io,1,
ws_022463,001A002612,2025-05-18,cloud,Organic search,1,ivenflow.eu,1,
ws_022464,,2025-01-28,cloud,Paid search,1,yahoo.com,0,2025-06-01
ws_022465,001A005032,2026-06-16,self_hosted_community,GitHub / Docs,1,fjelwave.de,0,2026-08-01
ws_022466,001A004976,2026-04-10,cloud,GitHub / Docs,1,umbramark.de,1,
ws_022467,,2026-03-07,cloud,Community forum,1,outlook.com,1,
ws_022468,001A005257,2024-11-22,cloud,YouTube / Tutorials,1,evoworks.de,1,
ws_022469,001A005954,2026-04-14,cloud,YouTube / Tutorials,1,quartech.com,1,
ws_022470,001A005448,2025-05-13,self_hosted_community,Organic search,1,sellafield.de,1,
ws_022471,001A003875,2026-02-07,self_hosted_community,GitHub / Docs,1,mosaflow.io,1,
ws_022472,,2025-11-24,self_hosted_community,Direct,0,gmail.com,1,
ws_022473,001A006709,2025-03-23,cloud,YouTube / Tutorials,1,kestsys.io,0,2025-08-01
ws_022474,,2025-08-02,cloud,Organic search,1,yahoo.com,0,2026-08-01
ws_022475,001A003093,2025-07-14,self_hosted_community,YouTube / Tutorials,1,junowave.com,1,
ws_022476,001A007344,2025-11-06,self_hosted_community,Direct,0,opalline.co,1,
ws_022477,001A000273,2026-06-25,cloud,GitHub / Docs,1,vexdata.com,1,
ws_022478,001A000237,2025-10-05,cloud,GitHub / Docs,1,ternworks.io,1,
ws_022479,001A006721,2026-08-16,cloud,YouTube / Tutorials,1,asterworks.co,1,
ws_022480,001A005568,2025-09-27,cloud,Organic search,1,talaware.eu,1,
ws_022481,001A006264,2026-06-19,self_hosted_community,Organic search,1,asterpath.io,1,
ws_022482,001A004629,2025-08-11,self_hosted_business,GitHub / Docs,1,veraline.net,1,
ws_022483,001A001524,2025-12-07,cloud,Template library,1,ciraworks.net,1,
ws_022484,001A005999,2025-04-28,cloud,Organic search,1,nexasys.eu,0,2025-07-01
ws_022485,,2026-09-10,cloud,Community forum,1,proton.me,1,
ws_022486,001A006341,2025-08-06,self_hosted_community,Organic search,1,lumoware.co,0,2026-04-01
ws_022487,001A003797,2025-02-19,self_hosted_community,Organic search,1,stramark.co,0,2025-11-01
ws_022488,001A007121,2025-12-26,self_hosted_community,Organic search,1,lyrastack.de,1,
ws_022489,001A005132,2026-03-23,cloud,GitHub / Docs,1,veracore.net,0,2026-05-01
ws_022490,001A004151,2026-04-19,self_hosted_community,Referral,1,nordwave.co,0,2026-05-01
ws_022491,001A004926,2024-08-20,cloud,Direct,1,evogrid.de,0,2026-06-01
ws_022492,001A005368,2024-10-14,cloud,Organic search,1,bramtech.io,0,2026-01-01
ws_022493,,2025-03-28,self_hosted_community,Community forum,1,proton.me,0,2025-04-01
ws_022494,001A005285,2025-11-21,self_hosted_community,Community forum,0,iventech.de,0,2025-12-01
ws_022495,001A000421,2025-07-05,self_hosted_business,Direct,1,bramline.eu,0,2026-01-01
ws_022496,,2026-09-03,self_hosted_community,Organic search,0,outlook.com,1,
ws_022497,001A008510,2026-08-05,self_hosted_community,GitHub / Docs,1,junovik.com,1,
ws_022498,001A006249,2024-09-26,self_hosted_community,GitHub / Docs,1,briofield.eu,1,
ws_022499,001A001308,2024-03-12,cloud,GitHub / Docs,1,oriopath.com,0,2024-07-01
ws_022500,001A000170,2026-05-24,self_hosted_community,Referral,1,asterpath.co,1,
ws_022501,001A007350,2026-04-09,cloud,Organic search,1,umbrastack.io,1,
ws_022502,001A006483,2026-04-28,cloud,GitHub / Docs,1,vexpath.com,1,
ws_022503,001A003191,2026-05-03,self_hosted_community,Paid search,1,mosagrid.eu,0,2026-07-01
ws_022504,,2026-06-17,self_hosted_community,Referral,1,gmail.com,0,2026-09-01
ws_022505,,2025-08-19,cloud,Organic search,1,outlook.com,1,
ws_022506,001A008139,2025-05-13,cloud,YouTube / Tutorials,1,umbradata.de,0,2026-02-01
ws_022507,001A001475,2026-08-18,cloud,GitHub / Docs,1,runeworks.de,1,
ws_022508,,2026-06-17,self_hosted_community,Organic search,1,gmail.com,1,
ws_022509,001A001091,2024-07-05,cloud,YouTube / Tutorials,1,ternfield.com,0,2026-06-01
ws_022510,001A001286,2025-06-27,cloud,GitHub / Docs,1,cobalpoint.co,1,
ws_022511,001A004166,2024-01-17,self_hosted_business,Direct,1,lumopoint.co,1,
ws_022512,,2025-05-02,self_hosted_community,YouTube / Tutorials,1,gmail.com,1,
ws_022513,001A006213,2026-03-28,cloud,Organic search,1,runemark.co,0,2026-08-01
ws_022514,,2025-02-26,cloud,Referral,1,yahoo.com,1,
ws_022515,,2024-08-14,cloud,GitHub / Docs,1,gmail.com,0,2024-11-01
ws_022516,001A006438,2024-10-11,cloud,Organic search,1,yaraware.eu,1,
ws_022517,001A004325,2024-09-20,cloud,Organic search,1,zephbridge.de,1,
ws_022518,001A002793,2025-04-06,cloud,YouTube / Tutorials,1,gransys.com,0,2025-10-01
ws_022519,001A006811,2026-01-18,self_hosted_community,Referral,0,kestlabs.io,1,
ws_022520,001A005068,2024-01-20,cloud,GitHub / Docs,1,terngrid.eu,0,2026-08-01
ws_022521,001A000243,2026-05-08,self_hosted_community,GitHub / Docs,1,gransys.co,1,
ws_022522,001A000195,2024-04-26,self_hosted_community,Organic search,0,talaline.de,1,
ws_022523,,2026-07-17,self_hosted_community,GitHub / Docs,1,outlook.com,1,
ws_022524,,2026-07-01,cloud,Referral,1,icloud.com,1,
ws_022525,001A004925,2025-08-17,cloud,Organic search,1,umbrastack.eu,1,
ws_022526,001A004620,2025-07-09,cloud,YouTube / Tutorials,1,fjelgrid.io,1,
ws_022527,001A002979,2025-06-27,cloud,Organic search,1,quarwave.net,1,
ws_022528,001A001081,2025-08-01,cloud,Organic search,1,nexasys.com,0,2025-11-01
ws_022529,,2025-02-24,self_hosted_community,Template library,0,outlook.com,1,
ws_022530,001A000144,2026-01-01,cloud,GitHub / Docs,1,junopath.co,0,2026-03-01
ws_022531,,2026-06-12,cloud,GitHub / Docs,1,proton.me,1,
ws_022532,,2025-01-19,cloud,Template library,1,proton.me,1,
ws_022533,001A004293,2025-10-25,cloud,Referral,1,kestbridge.io,1,
ws_022534,001A006633,2026-06-08,cloud,Organic search,1,zephnet.de,1,
ws_022535,001A001638,2025-07-08,cloud,GitHub / Docs,1,piracore.de,0,2025-10-01
ws_022536,001A008791,2025-07-23,self_hosted_community,Template library,0,junoflow.com,1,
ws_022537,001A005748,2026-02-14,self_hosted_community,GitHub / Docs,0,piravik.net,0,2026-03-01
ws_022538,001A002457,2025-07-09,cloud,Community forum,1,solvline.io,1,
ws_022539,001A000951,2026-05-24,cloud,Organic search,1,wendbridge.eu,0,2026-06-01
ws_022540,,2026-05-12,cloud,YouTube / Tutorials,1,icloud.com,0,2026-08-01
ws_022541,,2025-02-17,cloud,Paid search,1,outlook.com,0,2025-10-01
ws_022542,001A002176,2026-05-01,self_hosted_community,Direct,0,ciracore.io,1,
ws_022543,001A003396,2025-03-18,self_hosted_business,Referral,1,valilogic.net,1,
ws_022544,001A004634,2025-11-22,cloud,GitHub / Docs,1,asterlogic.io,0,2026-03-01
ws_022545,001A007290,2026-06-21,cloud,Paid search,1,sellanet.co,0,2026-07-01
ws_022546,,2026-08-17,cloud,YouTube / Tutorials,1,gmail.com,1,
ws_022547,001A007954,2025-12-28,cloud,YouTube / Tutorials,1,mirasys.com,0,2026-03-01
ws_022548,,2024-08-12,cloud,GitHub / Docs,1,icloud.com,0,2024-09-01
ws_022549,001A008403,2026-01-08,self_hosted_community,GitHub / Docs,1,lyrapath.eu,0,2026-04-01
ws_022550,001A003285,2026-03-22,cloud,Community forum,1,evotech.io,1,
ws_022551,,2026-06-25,self_hosted_community,GitHub / Docs,1,icloud.com,1,
ws_022552,,2024-02-09,cloud,YouTube / Tutorials,1,yahoo.com,1,
ws_022553,,2025-11-10,cloud,Community forum,1,proton.me,1,
ws_022554,,2025-08-19,cloud,Paid search,1,proton.me,0,2026-06-01
ws_022555,001A003879,2026-05-14,cloud,GitHub / Docs,1,briosys.com,1,
ws_022556,,2025-03-15,self_hosted_business,Template library,1,proton.me,0,2026-02-01
ws_022557,001A000895,2026-09-21,cloud,Template library,1,koraware.de,1,
ws_022558,,2025-11-22,cloud,Referral,1,gmail.com,1,
ws_022559,,2025-02-10,cloud,YouTube / Tutorials,1,gmail.com,0,2025-08-01
ws_022560,001A004824,2025-01-13,self_hosted_community,GitHub / Docs,0,ternvik.net,1,
ws_022561,,2025-12-18,cloud,Paid search,1,outlook.com,1,
ws_022562,001A007298,2025-04-15,self_hosted_community,GitHub / Docs,1,valiworks.com,1,
