history_id,opportunity_id,field,old_value,new_value,created_by,created_at
017H00029232,006O0002879,CloseDate,,2026-06-16,005A0010,2026-06-02 00:00:00
017H00029233,006O0002879,Amount,,33300.0,005A0010,2026-06-02 00:00:00
017H00029234,006O0002879,ForecastCategoryName,,Pipeline,005A0010,2026-06-02 00:00:00
017H00029235,006O0002879,StageName,1 - Discovery,2 - Qualification,005X0001,2026-06-05 03:23:34
017H00029236,006O0002879,StageName,2 - Qualification,3 - Technical Validation,005A0010,2026-06-11 04:59:55
017H00029237,006O0002879,ForecastCategoryName,Pipeline,Best Case,005A0010,2026-06-11 04:59:55
017H00029238,006O0002879,StageName,3 - Technical Validation,4 - Proposal,005A0010,2026-06-19 08:19:59
017H00029239,006O0002879,CloseDate,2026-06-16,2026-06-28,005A0010,2026-06-22 10:00:00
017H00029240,006O0002879,StageName,4 - Proposal,5 - Negotiation,005A0010,2026-06-26 12:42:24
017H00029241,006O0002879,ForecastCategoryName,Best Case,Commit,005A0010,2026-06-26 12:42:24
017H00029242,006O0002879,Amount,33300.0,29600.0,005A0010,2026-06-28 12:42:24
017H00029243,006O0002879,StageName,5 - Negotiation,Closed Won,005A0010,2026-07-01 00:05:28
017H00029244,006O0002879,ForecastCategoryName,Commit,Closed,005A0010,2026-07-01 00:05:28
017H00029245,006O0002879,CloseDate,2026-06-28,2026-06-30,005A0010,2026-07-01 00:05:28
017H00029246,006O0002880,StageName,,1 - Discovery,005A0017,2026-06-02 00:00:00
017H00029247,006O0002880,CloseDate,,2026-07-27,005A0017,2026-06-02 00:00:00
017H00029248,006O0002880,Amount,,68500.0,005A0017,2026-06-02 00:00:00
017H00029249,006O0002880,ForecastCategoryName,,Pipeline,005A0017,2026-06-02 00:00:00
017H00029250,006O0002880,StageName,1 - Discovery,2 - Qualification,005A0017,2026-06-13 18:19:59
017H00029251,006O0002880,StageName,2 - Qualification,3 - Technical Validation,005A0017,2026-06-21 10:30:05
017H00029252,006O0002880,ForecastCategoryName,Pipeline,Best Case,005A0017,2026-06-21 10:30:05
017H00029253,006O0002880,StageName,3 - Technical Validation,4 - Proposal,005A0017,2026-07-04 03:59:58
017H00029254,006O0002880,ForecastCategoryName,Best Case,Commit,005A0017,2026-07-04 03:59:58
017H00029255,006O0002880,StageName,4 - Proposal,5 - Negotiation,005A0017,2026-07-05 21:22:44
017H00029256,006O0002880,StageName,5 - Negotiation,Closed Won,005A0017,2026-07-16 23:43:53
017H00029257,006O0002880,ForecastCategoryName,Commit,Closed,005X0001,2026-07-16 23:43:53
017H00029258,006O0002880,CloseDate,2026-07-27,2026-07-16,005A0017,2026-07-16 23:43:53
017H00029259,006O0002881,StageName,,1 - Discovery,005A0015,2026-06-02 00:00:00
017H00029260,006O0002881,CloseDate,,2026-06-22,005A0015,2026-06-02 00:00:00
017H00029261,006O0002881,Amount,,28600.0,005A0015,2026-06-02 00:00:00
017H00029262,006O0002881,ForecastCategoryName,,Pipeline,005A0015,2026-06-02 00:00:00
017H00029263,006O0002881,CloseDate,2026-06-22,2026-07-27,005A0015,2026-06-22 16:00:00
017H00029264,006O0002881,StageName,1 - Discovery,Closed Lost,005A0015,2026-07-13 16:07:32
017H00029265,006O0002881,ForecastCategoryName,Pipeline,Omitted,005X0001,2026-07-13 16:07:32
017H00029266,006O0002881,CloseDate,2026-07-27,2026-07-12,005A0015,2026-07-13 16:07:32
017H00029267,006O0002882,StageName,,1 - Discovery,005A0023,2026-06-02 00:00:00
017H00029268,006O0002882,CloseDate,,2026-06-29,005A0023,2026-06-02 00:00:00
017H00029269,006O0002882,Amount,,78700.0,005A0023,2026-06-02 00:00:00
017H00029270,006O0002882,ForecastCategoryName,,Pipeline,005A0023,2026-06-02 00:00:00
017H00029271,006O0002882,StageName,1 - Discovery,2 - Qualification,005A0023,2026-06-06 04:34:03
017H00029272,006O0002882,StageName,2 - Qualification,3 - Technical Validation,005A0023,2026-06-12 23:30:41
017H00029273,006O0002882,ForecastCategoryName,Pipeline,Best Case,005A0023,2026-06-12 23:30:41
017H00029274,006O0002882,StageName,3 - Technical Validation,4 - Proposal,005A0023,2026-06-21 13:08:19
017H00029275,006O0002882,CloseDate,2026-06-29,2026-07-28,005A0023,2026-07-05 15:00:00
017H00029276,006O0002882,CloseDate,2026-07-28,2026-08-29,005A0023,2026-08-04 10:00:00
017H00029277,006O0002882,StageName,4 - Proposal,Closed Lost,005X0001,2026-08-22 03:29:28
017H00029278,006O0002882,ForecastCategoryName,Best Case,Omitted,005A0023,2026-08-22 03:29:28
017H00029279,006O0002882,CloseDate,2026-08-29,2026-08-21,005A0023,2026-08-22 03:29:28
017H00029280,006O0002883,StageName,,1 - Discovery,005X0001,2026-06-02 00:00:00
017H00029281,006O0002883,CloseDate,,2026-06-19,005A0015,2026-06-02 00:00:00
017H00029282,006O0002883,Amount,,10100.0,005A0015,2026-06-02 00:00:00
017H00029283,006O0002883,ForecastCategoryName,,Pipeline,005A0015,2026-06-02 00:00:00
017H00029284,006O0002883,StageName,1 - Discovery,2 - Qualification,005A0015,2026-06-03 22:07:04
017H00029285,006O0002883,StageName,2 - Qualification,3 - Technical Validation,005A0015,2026-06-05 02:52:41
017H00029286,006O0002883,ForecastCategoryName,Pipeline,Best Case,005A0015,2026-06-05 02:52:41
017H00029287,006O0002883,StageName,3 - Technical Validation,4 - Proposal,005X0001,2026-06-06 04:52:41
017H00029288,006O0002883,Amount,10100.0,7600.0,005A0015,2026-06-06 05:52:41
017H00029289,006O0002883,StageName,4 - Proposal,5 - Negotiation,005A0015,2026-06-13 20:38:02
017H00029290,006O0002883,ForecastCategoryName,Best Case,Commit,005A0015,2026-06-13 20:38:02
017H00029291,006O0002883,StageName,5 - Negotiation,Closed Won,005A0015,2026-06-18 17:09:55
017H00029292,006O0002883,ForecastCategoryName,Commit,Closed,005A0015,2026-06-18 17:09:55
017H00029293,006O0002883,CloseDate,2026-06-19,2026-06-18,005A0015,2026-06-18 17:09:55
017H00029294,006O0002884,StageName,,1 - Discovery,005A0023,2026-06-02 00:00:00
017H00029295,006O0002884,CloseDate,,2026-07-09,005A0023,2026-06-02 00:00:00
017H00029296,006O0002884,Amount,,15600.0,005A0023,2026-06-02 00:00:00
017H00029297,006O0002884,ForecastCategoryName,,Pipeline,005A0023,2026-06-02 00:00:00
017H00029298,006O0002884,StageName,1 - Discovery,2 - Qualification,005A0023,2026-06-10 06:31:56
017H00029299,006O0002884,CloseDate,2026-07-09,2026-08-07,005A0023,2026-07-15 10:00:00
017H00029300,006O0002884,StageName,2 - Qualification,Closed Lost,005A0023,2026-07-15 20:11:56
017H00029301,006O0002884,ForecastCategoryName,Pipeline,Omitted,005A0023,2026-07-15 20:11:56
017H00029302,006O0002884,CloseDate,2026-08-07,2026-07-15,005A0023,2026-07-15 20:11:56
017H00029303,006O0002885,StageName,,1 - Discovery,005A0015,2026-06-02 00:00:00
017H00029304,006O0002885,CloseDate,,2026-07-17,005A0015,2026-06-02 00:00:00
017H00029305,006O0002885,Amount,,81600.0,005A0015,2026-06-02 00:00:00
017H00029306,006O0002885,ForecastCategoryName,,Pipeline,005A0015,2026-06-02 00:00:00
017H00029307,006O0002885,StageName,1 - Discovery,2 - Qualification,005A0015,2026-06-08 14:04:36
017H00029308,006O0002885,StageName,2 - Qualification,3 - Technical Validation,005A0015,2026-06-24 08:53:00
017H00029309,006O0002885,ForecastCategoryName,Pipeline,Best Case,005A0015,2026-06-24 08:53:00
017H00029310,006O0002885,StageName,3 - Technical Validation,4 - Proposal,005A0015,2026-07-16 18:19:32
017H00029311,006O0002885,CloseDate,2026-07-17,2026-07-29,005A0015,2026-07-24 11:00:00
017H00029312,006O0002885,StageName,4 - Proposal,5 - Negotiation,005A0015,2026-07-25 05:23:31
017H00029313,006O0002885,ForecastCategoryName,Best Case,Commit,005A0015,2026-07-25 05:23:31
017H00029314,006O0002885,CloseDate,2026-07-29,2026-08-17,005A0015,2026-08-02 15:00:00
017H00029315,006O0002885,CloseDate,2026-08-17,2026-09-01,005A0015,2026-08-18 08:00:00
017H00029316,006O0002885,CloseDate,2026-09-01,2026-10-12,005A0015,2026-09-09 11:00:00
017H00029317,006O0002886,StageName,,1 - Discovery,005A0008,2026-06-03 00:00:00
017H00029318,006O0002886,CloseDate,,2026-06-28,005A0008,2026-06-03 00:00:00
017H00029319,006O0002886,Amount,,18800.0,005A0008,2026-06-03 00:00:00
017H00029320,006O0002886,ForecastCategoryName,,Pipeline,005A0008,2026-06-03 00:00:00
017H00029321,006O0002886,StageName,1 - Discovery,2 - Qualification,005A0008,2026-06-17 13:04:40
017H00029322,006O0002886,StageName,2 - Qualification,3 - Technical Validation,005A0008,2026-06-25 21:00:18
017H00029323,006O0002886,ForecastCategoryName,Pipeline,Best Case,005A0008,2026-06-25 21:00:18
017H00029324,006O0002886,CloseDate,2026-06-28,2026-07-19,005A0008,2026-06-28 10:00:00
017H00029325,006O0002886,StageName,3 - Technical Validation,4 - Proposal,005A0008,2026-07-06 04:30:13
017H00029326,006O0002886,Amount,18800.0,16000.0,005A0008,2026-07-06 05:30:13
017H00029327,006O0002886,StageName,4 - Proposal,5 - Negotiation,005X0001,2026-07-12 18:44:20
017H00029328,006O0002886,ForecastCategoryName,Best Case,Commit,005X0001,2026-07-12 18:44:20
017H00029329,006O0002886,StageName,5 - Negotiation,Closed Won,005A0008,2026-07-21 23:54:43
017H00029330,006O0002886,ForecastCategoryName,Commit,Closed,005A0008,2026-07-21 23:54:43
017H00029331,006O0002886,CloseDate,2026-07-19,2026-07-21,005A0008,2026-07-21 23:54:43
017H00029332,006O0002887,StageName,,1 - Discovery,005A0005,2026-06-03 00:00:00
017H00029333,006O0002887,CloseDate,,2026-07-01,005A0005,2026-06-03 00:00:00
017H00029334,006O0002887,Amount,,36800.0,005A0005,2026-06-03 00:00:00
017H00029335,006O0002887,ForecastCategoryName,,Pipeline,005A0005,2026-06-03 00:00:00
017H00029336,006O0002887,CloseDate,2026-07-01,2026-07-15,005A0005,2026-07-01 16:00:00
017H00029337,006O0002887,CloseDate,2026-07-15,2026-08-23,005A0005,2026-07-18 16:00:00
017H00029338,006O0002887,StageName,1 - Discovery,Closed Lost,005A0005,2026-07-21 11:33:53
017H00029339,006O0002887,ForecastCategoryName,Pipeline,Omitted,005A0005,2026-07-21 11:33:53
017H00029340,006O0002887,CloseDate,2026-08-23,2026-07-20,005A0005,2026-07-21 11:33:53
017H00029341,006O0002888,StageName,,1 - Discovery,005A0024,2026-06-03 00:00:00
017H00029342,006O0002888,CloseDate,,2026-07-01,005A0024,2026-06-03 00:00:00
017H00029343,006O0002888,Amount,,8300.0,005A0024,2026-06-03 00:00:00
017H00029344,006O0002888,ForecastCategoryName,,Pipeline,005X0001,2026-06-03 00:00:00
017H00029345,006O0002888,StageName,1 - Discovery,2 - Qualification,005A0024,2026-06-06 15:43:52
017H00029346,006O0002888,StageName,2 - Qualification,3 - Technical Validation,005A0024,2026-06-07 11:43:52
017H00029347,006O0002888,ForecastCategoryName,Pipeline,Best Case,005A0024,2026-06-07 11:43:52
017H00029348,006O0002888,StageName,3 - Technical Validation,4 - Proposal,005A0024,2026-06-16 06:04:09
017H00029349,006O0002888,ForecastCategoryName,Best Case,Commit,005A0024,2026-06-16 06:04:09
017H00029350,006O0002888,StageName,4 - Proposal,5 - Negotiation,005A0024,2026-06-20 17:14:35
017H00029351,006O0002888,Amount,8300.0,7700.0,005A0024,2026-06-22 17:14:35
017H00029352,006O0002888,StageName,5 - Negotiation,Closed Won,005A0024,2026-07-05 09:05:28
017H00029353,006O0002888,ForecastCategoryName,Commit,Closed,005X0001,2026-07-05 09:05:28
017H00029354,006O0002888,CloseDate,2026-07-01,2026-07-04,005A0024,2026-07-05 09:05:28
017H00029355,006O0002889,StageName,,1 - Discovery,005A0003,2026-06-03 00:00:00
017H00029356,006O0002889,CloseDate,,2026-08-17,005A0003,2026-06-03 00:00:00
017H00029357,006O0002889,Amount,,221500.0,005X0001,2026-06-03 00:00:00
017H00029358,006O0002889,ForecastCategoryName,,Pipeline,005A0003,2026-06-03 00:00:00
017H00029359,006O0002889,StageName,1 - Discovery,2 - Qualification,005A0003,2026-06-18 01:40:07
017H00029360,006O0002889,CloseDate,2026-08-17,2026-08-31,005A0003,2026-08-19 11:00:00
017H00029361,006O0002889,CloseDate,2026-08-31,2026-09-24,005A0003,2026-09-02 16:00:00
017H00029362,006O0002890,StageName,,1 - Discovery,005A0014,2026-06-03 00:00:00
017H00029363,006O0002890,CloseDate,,2026-07-01,005A0014,2026-06-03 00:00:00
017H00029364,006O0002890,Amount,,6300.0,005A0014,2026-06-03 00:00:00
017H00029365,006O0002890,ForecastCategoryName,,Pipeline,005A0014,2026-06-03 00:00:00
017H00029366,006O0002890,CloseDate,2026-07-01,2026-07-22,005A0014,2026-07-07 12:00:00
017H00029367,006O0002890,CloseDate,2026-07-22,2026-10-29,005A0014,2026-08-02 09:00:00
017H00029368,006O0002890,StageName,1 - Discovery,Closed Lost,005A0014,2026-08-17 10:00:59
017H00029369,006O0002890,ForecastCategoryName,Pipeline,Omitted,005A0014,2026-08-17 10:00:59
017H00029370,006O0002890,CloseDate,2026-10-29,2026-08-16,005A0014,2026-08-17 10:00:59
017H00029371,006O0002891,StageName,,1 - Discovery,005A0023,2026-06-03 00:00:00
017H00029372,006O0002891,CloseDate,,2026-07-10,005A0023,2026-06-03 00:00:00
017H00029373,006O0002891,Amount,,44800.0,005A0023,2026-06-03 00:00:00
017H00029374,006O0002891,ForecastCategoryName,,Pipeline,005A0023,2026-06-03 00:00:00
017H00029375,006O0002891,StageName,1 - Discovery,2 - Qualification,005A0023,2026-06-13 21:33:50
017H00029376,006O0002891,StageName,2 - Qualification,3 - Technical Validation,005A0023,2026-06-29 12:06:31
017H00029377,006O0002891,ForecastCategoryName,Pipeline,Best Case,005A0023,2026-06-29 12:06:31
017H00029378,006O0002891,CloseDate,2026-07-10,2026-07-31,005X0001,2026-07-14 14:00:00
017H00029379,006O0002891,CloseDate,2026-07-31,2026-09-07,005A0023,2026-08-10 14:00:00
017H00029380,006O0002891,StageName,3 - Technical Validation,Closed Lost,005A0023,2026-08-28 22:24:11
017H00029381,006O0002891,ForecastCategoryName,Best Case,Omitted,005A0023,2026-08-28 22:24:11
017H00029382,006O0002891,CloseDate,2026-09-07,2026-08-28,005A0023,2026-08-28 22:24:11
017H00029383,006O0002892,StageName,,1 - Discovery,005A0008,2026-06-04 00:00:00
017H00029384,006O0002892,CloseDate,,2026-06-24,005A0008,2026-06-04 00:00:00
017H00029385,006O0002892,Amount,,10000.0,005A0008,2026-06-04 00:00:00
017H00029386,006O0002892,ForecastCategoryName,,Pipeline,005X0001,2026-06-04 00:00:00
017H00029387,006O0002892,StageName,1 - Discovery,2 - Qualification,005A0008,2026-06-12 13:04:47
017H00029388,006O0002892,StageName,2 - Qualification,Closed Lost,005A0008,2026-07-04 11:45:35
017H00029389,006O0002892,ForecastCategoryName,Pipeline,Omitted,005A0008,2026-07-04 11:45:35
017H00029390,006O0002892,CloseDate,2026-06-24,2026-07-03,005A0008,2026-07-04 11:45:35
017H00029391,006O0002893,StageName,,1 - Discovery,005A0020,2026-06-04 00:00:00
017H00029392,006O0002893,CloseDate,,2026-07-10,005A0020,2026-06-04 00:00:00
017H00029393,006O0002893,Amount,,7500.0,005A0020,2026-06-04 00:00:00
017H00029394,006O0002893,ForecastCategoryName,,Pipeline,005A0020,2026-06-04 00:00:00
017H00029395,006O0002893,StageName,1 - Discovery,2 - Qualification,005A0020,2026-06-08 11:23:31
017H00029396,006O0002893,CloseDate,2026-07-10,2026-08-13,005A0020,2026-07-14 16:00:00
017H00029397,006O0002893,StageName,2 - Qualification,Closed Lost,005A0020,2026-07-26 01:17:12
017H00029398,006O0002893,ForecastCategoryName,Pipeline,Omitted,005A0020,2026-07-26 01:17:12
017H00029399,006O0002893,CloseDate,2026-08-13,2026-07-25,005A0020,2026-07-26 01:17:12
017H00029400,006O0002894,StageName,,1 - Discovery,005A0004,2026-06-04 00:00:00
017H00029401,006O0002894,CloseDate,,2026-07-29,005A0004,2026-06-04 00:00:00
017H00029402,006O0002894,Amount,,29600.0,005A0004,2026-06-04 00:00:00
017H00029403,006O0002894,ForecastCategoryName,,Pipeline,005A0004,2026-06-04 00:00:00
017H00029404,006O0002894,StageName,1 - Discovery,2 - Qualification,005A0004,2026-06-14 02:46:42
017H00029405,006O0002894,StageName,2 - Qualification,3 - Technical Validation,005A0004,2026-06-26 01:53:34
017H00029406,006O0002894,ForecastCategoryName,Pipeline,Commit,005A0004,2026-06-26 01:53:34
017H00029407,006O0002894,StageName,3 - Technical Validation,4 - Proposal,005A0004,2026-07-01 06:29:40
017H00029408,006O0002894,StageName,4 - Proposal,5 - Negotiation,005A0004,2026-07-20 04:43:00
017H00029409,006O0002894,StageName,5 - Negotiation,Closed Won,005A0004,2026-08-05 11:10:45
017H00029410,006O0002894,ForecastCategoryName,Commit,Closed,005A0004,2026-08-05 11:10:45
017H00029411,006O0002894,CloseDate,2026-07-29,2026-08-04,005A0004,2026-08-05 11:10:45
017H00029412,006O0002895,StageName,,1 - Discovery,005A0017,2026-06-04 00:00:00
017H00029413,006O0002895,CloseDate,,2026-07-13,005X0001,2026-06-04 00:00:00
017H00029414,006O0002895,Amount,,53500.0,005A0017,2026-06-04 00:00:00
017H00029415,006O0002895,ForecastCategoryName,,Pipeline,005A0017,2026-06-04 00:00:00
017H00029416,006O0002895,StageName,1 - Discovery,Closed Lost,005A0017,2026-06-25 21:26:58
017H00029417,006O0002895,ForecastCategoryName,Pipeline,Omitted,005A0017,2026-06-25 21:26:58
017H00029418,006O0002895,CloseDate,2026-07-13,2026-06-25,005A0017,2026-06-25 21:26:58
017H00029419,006O0002896,StageName,,1 - Discovery,005A0014,2026-06-04 00:00:00
017H00029420,006O0002896,CloseDate,,2026-06-25,005A0014,2026-06-04 00:00:00
017H00029421,006O0002896,Amount,,32100.0,005A0014,2026-06-04 00:00:00
017H00029422,006O0002896,ForecastCategoryName,,Pipeline,005A0014,2026-06-04 00:00:00
017H00029423,006O0002896,StageName,1 - Discovery,2 - Qualification,005A0014,2026-06-08 18:15:08
017H00029424,006O0002896,CloseDate,2026-06-25,2026-07-12,005A0014,2026-07-06 13:00:00
017H00029425,006O0002896,CloseDate,2026-07-12,2026-07-23,005A0014,2026-07-14 14:00:00
017H00029426,006O0002896,CloseDate,2026-07-23,2026-08-12,005A0014,2026-07-24 11:00:00
017H00029427,006O0002896,CloseDate,2026-08-12,2026-09-23,005A0014,2026-08-21 15:00:00
017H00029428,006O0002896,StageName,2 - Qualification,Closed Lost,005A0014,2026-09-18 15:41:49
017H00029429,006O0002896,ForecastCategoryName,Pipeline,Omitted,005A0014,2026-09-18 15:41:49
017H00029430,006O0002896,CloseDate,2026-09-23,2026-09-17,005A0014,2026-09-18 15:41:49
017H00029431,006O0002897,StageName,,1 - Discovery,005A0015,2026-06-04 00:00:00
017H00029432,006O0002897,CloseDate,,2026-07-20,005A0015,2026-06-04 00:00:00
017H00029433,006O0002897,Amount,,68100.0,005A0015,2026-06-04 00:00:00
017H00029434,006O0002897,ForecastCategoryName,,Pipeline,005A0015,2026-06-04 00:00:00
017H00029435,006O0002897,StageName,1 - Discovery,2 - Qualification,005A0015,2026-06-09 20:32:52
017H00029436,006O0002897,StageName,2 - Qualification,3 - Technical Validation,005X0001,2026-06-13 12:22:20
017H00029437,006O0002897,ForecastCategoryName,Pipeline,Best Case,005A0015,2026-06-13 12:22:20
017H00029438,006O0002897,StageName,3 - Technical Validation,4 - Proposal,005A0015,2026-06-29 22:20:31
017H00029439,006O0002897,StageName,4 - Proposal,5 - Negotiation,005A0015,2026-07-04 03:22:53
017H00029440,006O0002897,ForecastCategoryName,Best Case,Commit,005X0001,2026-07-04 03:22:53
017H00029441,006O0002897,StageName,5 - Negotiation,Closed Won,005A0015,2026-07-15 12:31:19
017H00029442,006O0002897,ForecastCategoryName,Commit,Closed,005A0015,2026-07-15 12:31:19
017H00029443,006O0002897,CloseDate,2026-07-20,2026-07-15,005A0015,2026-07-15 12:31:19
017H00029444,006O0002898,StageName,,1 - Discovery,005X0001,2026-06-04 00:00:00
017H00029445,006O0002898,CloseDate,,2026-07-16,005A0017,2026-06-04 00:00:00
017H00029446,006O0002898,Amount,,42400.0,005A0017,2026-06-04 00:00:00
017H00029447,006O0002898,ForecastCategoryName,,Pipeline,005A0017,2026-06-04 00:00:00
017H00029448,006O0002898,StageName,1 - Discovery,2 - Qualification,005A0017,2026-06-05 13:08:20
017H00029449,006O0002898,StageName,2 - Qualification,3 - Technical Validation,005A0017,2026-06-07 10:59:24
017H00029450,006O0002898,ForecastCategoryName,Pipeline,Best Case,005A0017,2026-06-07 10:59:24
017H00029451,006O0002898,StageName,3 - Technical Validation,4 - Proposal,005A0017,2026-06-21 06:38:22
017H00029452,006O0002898,ForecastCategoryName,Best Case,Commit,005A0017,2026-06-21 06:38:22
017H00029453,006O0002898,Amount,42400.0,36000.0,005A0017,2026-06-21 07:38:22
017H00029454,006O0002898,StageName,4 - Proposal,5 - Negotiation,005A0017,2026-06-29 17:40:47
017H00029455,006O0002898,StageName,5 - Negotiation,Closed Won,005A0017,2026-07-10 01:06:46
017H00029456,006O0002898,ForecastCategoryName,Commit,Closed,005A0017,2026-07-10 01:06:46
017H00029457,006O0002898,CloseDate,2026-07-16,2026-07-09,005A0017,2026-07-10 01:06:46
017H00029458,006O0002899,StageName,,1 - Discovery,005X0001,2026-06-04 00:00:00
017H00029459,006O0002899,CloseDate,,2026-06-25,005A0015,2026-06-04 00:00:00
017H00029460,006O0002899,Amount,,6100.0,005A0015,2026-06-04 00:00:00
017H00029461,006O0002899,ForecastCategoryName,,Pipeline,005A0015,2026-06-04 00:00:00
017H00029462,006O0002899,StageName,1 - Discovery,2 - Qualification,005A0015,2026-06-05 14:00:00
017H00029463,006O0002899,StageName,2 - Qualification,3 - Technical Validation,005A0015,2026-06-15 20:07:48
017H00029464,006O0002899,ForecastCategoryName,Pipeline,Best Case,005A0015,2026-06-15 20:07:48
017H00029465,006O0002899,CloseDate,2026-06-25,2026-08-14,005A0015,2026-06-27 13:00:00
017H00029466,006O0002899,StageName,3 - Technical Validation,4 - Proposal,005A0015,2026-06-29 01:28:55
017H00029467,006O0002899,ForecastCategoryName,Best Case,Commit,005A0015,2026-06-29 01:28:55
017H00029468,006O0002899,StageName,4 - Proposal,5 - Negotiation,005A0015,2026-07-16 17:36:58
017H00029469,006O0002899,StageName,5 - Negotiation,Closed Won,005A0015,2026-07-20 18:13:02
017H00029470,006O0002899,ForecastCategoryName,Commit,Closed,005A0015,2026-07-20 18:13:02
017H00029471,006O0002899,CloseDate,2026-08-14,2026-07-20,005X0001,2026-07-20 18:13:02
017H00029472,006O0002900,StageName,,1 - Discovery,005A0018,2026-06-04 00:00:00
017H00029473,006O0002900,CloseDate,,2026-07-25,005A0018,2026-06-04 00:00:00
017H00029474,006O0002900,Amount,,49500.0,005A0018,2026-06-04 00:00:00
017H00029475,006O0002900,ForecastCategoryName,,Pipeline,005A0018,2026-06-04 00:00:00
017H00029476,006O0002900,StageName,1 - Discovery,Closed Lost,005A0018,2026-06-24 16:37:16
017H00029477,006O0002900,ForecastCategoryName,Pipeline,Omitted,005A0018,2026-06-24 16:37:16
017H00029478,006O0002900,CloseDate,2026-07-25,2026-06-24,005A0018,2026-06-24 16:37:16
017H00029479,006O0002901,StageName,,1 - Discovery,005A0005,2026-06-04 00:00:00
017H00029480,006O0002901,CloseDate,,2026-06-30,005A0005,2026-06-04 00:00:00
017H00029481,006O0002901,Amount,,8400.0,005A0005,2026-06-04 00:00:00
017H00029482,006O0002901,ForecastCategoryName,,Pipeline,005A0005,2026-06-04 00:00:00
017H00029483,006O0002901,StageName,1 - Discovery,2 - Qualification,005A0005,2026-06-24 05:38:44
017H00029484,006O0002901,CloseDate,2026-06-30,2026-07-20,005A0005,2026-07-08 15:00:00
017H00029485,006O0002901,CloseDate,2026-07-20,2026-08-13,005A0005,2026-07-26 08:00:00
017H00029486,006O0002901,StageName,2 - Qualification,Closed Lost,005A0005,2026-08-12 10:07:31
017H00029487,006O0002901,ForecastCategoryName,Pipeline,Omitted,005A0005,2026-08-12 10:07:31
017H00029488,006O0002901,CloseDate,2026-08-13,2026-08-11,005A0005,2026-08-12 10:07:31
017H00029489,006O0002902,StageName,,1 - Discovery,005A0017,2026-06-05 00:00:00
017H00029490,006O0002902,CloseDate,,2026-07-17,005A0017,2026-06-05 00:00:00
017H00029491,006O0002902,Amount,,31500.0,005A0017,2026-06-05 00:00:00
017H00029492,006O0002902,ForecastCategoryName,,Pipeline,005A0017,2026-06-05 00:00:00
017H00029493,006O0002902,StageName,1 - Discovery,4 - Proposal,005A0017,2026-07-07 05:55:12
017H00029494,006O0002902,ForecastCategoryName,Pipeline,Commit,005A0017,2026-07-07 05:55:12
017H00029495,006O0002902,Amount,31500.0,26800.0,005A0017,2026-07-07 06:55:12
017H00029496,006O0002902,StageName,4 - Proposal,5 - Negotiation,005A0017,2026-07-10 06:41:31
017H00029497,006O0002902,StageName,5 - Negotiation,Closed Won,005A0017,2026-07-22 21:50:11
017H00029498,006O0002902,ForecastCategoryName,Commit,Closed,005A0017,2026-07-22 21:50:11
017H00029499,006O0002902,CloseDate,2026-07-17,2026-07-22,005A0017,2026-07-22 21:50:11
017H00029500,006O0002903,StageName,,1 - Discovery,005X0001,2026-06-05 00:00:00
017H00029501,006O0002903,CloseDate,,2026-06-24,005X0001,2026-06-05 00:00:00
017H00029502,006O0002903,Amount,,31500.0,005A0024,2026-06-05 00:00:00
017H00029503,006O0002903,ForecastCategoryName,,Pipeline,005X0001,2026-06-05 00:00:00
017H00029504,006O0002903,StageName,1 - Discovery,2 - Qualification,005A0024,2026-06-09 17:49:00
017H00029505,006O0002903,StageName,2 - Qualification,3 - Technical Validation,005A0024,2026-06-23 07:58:53
017H00029506,006O0002903,ForecastCategoryName,Pipeline,Best Case,005X0001,2026-06-23 07:58:53
017H00029507,006O0002903,CloseDate,2026-06-24,2026-07-16,005A0024,2026-06-26 15:00:00
017H00029508,006O0002903,StageName,3 - Technical Validation,4 - Proposal,005A0024,2026-06-29 02:24:25
017H00029509,006O0002903,StageName,4 - Proposal,5 - Negotiation,005X0001,2026-07-02 03:50:28
017H00029510,006O0002903,ForecastCategoryName,Best Case,Commit,005A0024,2026-07-02 03:50:28
017H00029511,006O0002903,StageName,5 - Negotiation,Closed Won,005A0024,2026-07-17 20:29:13
017H00029512,006O0002903,ForecastCategoryName,Commit,Closed,005A0024,2026-07-17 20:29:13
017H00029513,006O0002903,CloseDate,2026-07-16,2026-07-17,005A0024,2026-07-17 20:29:13
017H00029514,006O0002904,StageName,,1 - Discovery,005X0001,2026-06-05 00:00:00
017H00029515,006O0002904,CloseDate,,2026-06-29,005X0001,2026-06-05 00:00:00
017H00029516,006O0002904,Amount,,8100.0,005A0014,2026-06-05 00:00:00
017H00029517,006O0002904,ForecastCategoryName,,Pipeline,005A0014,2026-06-05 00:00:00
017H00029518,006O0002904,CloseDate,2026-06-29,2026-08-07,005A0014,2026-07-02 15:00:00
017H00029519,006O0002904,CloseDate,2026-08-07,2026-09-09,005X0001,2026-08-18 11:00:00
017H00029520,006O0002904,StageName,1 - Discovery,Closed Lost,005A0014,2026-09-03 05:06:43
017H00029521,006O0002904,ForecastCategoryName,Pipeline,Omitted,005A0014,2026-09-03 05:06:43
017H00029522,006O0002904,CloseDate,2026-09-09,2026-09-02,005A0014,2026-09-03 05:06:43
017H00029523,006O0002905,StageName,,1 - Discovery,005A0000,2026-06-05 00:00:00
017H00029524,006O0002905,CloseDate,,2026-09-15,005A0000,2026-06-05 00:00:00
