month,account_id,arr_eur,new_arr_eur,expansion_arr_eur,contraction_arr_eur,churned_arr_eur,usage_overage_revenue_eur,total_executions
2026-03-01,001A007302,32684.00,0.00,0.00,-13500.00,0.00,0.00,125939
2026-04-01,001A007302,32684.00,0.00,0.00,0.00,0.00,8.09,165442
2026-05-01,001A007302,32684.00,0.00,0.00,0.00,0.00,57.36,177760
2026-06-01,001A007302,32684.00,0.00,0.00,0.00,0.00,470.07,280937
2026-07-01,001A007302,32684.00,0.00,0.00,0.00,0.00,214.97,217162
2026-08-01,001A007302,32684.00,0.00,0.00,0.00,0.00,240.19,223467
2026-09-01,001A007302,32684.00,0.00,0.00,0.00,0.00,205.91,214898
2026-01-01,001A007311,28665.00,28665.00,0.00,0.00,0.00,0.00,43016
2026-02-01,001A007311,28665.00,0.00,0.00,0.00,0.00,0.00,32529
2026-03-01,001A007311,28665.00,0.00,0.00,0.00,0.00,0.00,38759
2026-04-01,001A007311,28665.00,0.00,0.00,0.00,0.00,0.00,53516
2026-05-01,001A007311,28665.00,0.00,0.00,0.00,0.00,0.00,81277
2026-06-01,001A007311,28665.00,0.00,0.00,0.00,0.00,0.00,88967
2026-07-01,001A007311,28665.00,0.00,0.00,0.00,0.00,0.00,67700
2026-08-01,001A007311,28665.00,0.00,0.00,0.00,0.00,0.00,85509
2026-09-01,001A007311,28665.00,0.00,0.00,0.00,0.00,0.00,92985
2026-02-01,001A007329,25200.00,25200.00,0.00,0.00,0.00,0.00,25351
2026-03-01,001A007329,25200.00,0.00,0.00,0.00,0.00,0.00,23651
2026-04-01,001A007329,25200.00,0.00,0.00,0.00,0.00,0.00,28669
2026-05-01,001A007329,25200.00,0.00,0.00,0.00,0.00,0.00,37873
2026-06-01,001A007329,25200.00,0.00,0.00,0.00,0.00,0.00,32225
2026-07-01,001A007329,25200.00,0.00,0.00,0.00,0.00,0.00,44780
2026-08-01,001A007329,25200.00,0.00,0.00,0.00,0.00,0.00,30782
2026-09-01,001A007329,25200.00,0.00,0.00,0.00,0.00,0.00,41907
2024-10-01,001A007342,9108.00,9108.00,0.00,0.00,0.00,0.00,5661
2024-11-01,001A007342,9108.00,0.00,0.00,0.00,0.00,0.00,6296
2024-12-01,001A007342,9108.00,0.00,0.00,0.00,0.00,0.00,8758
2025-01-01,001A007342,9108.00,0.00,0.00,0.00,0.00,0.00,7994
2025-02-01,001A007342,9108.00,0.00,0.00,0.00,0.00,0.00,10124
2025-03-01,001A007342,9108.00,0.00,0.00,0.00,0.00,0.00,9338
2025-04-01,001A007342,9108.00,0.00,0.00,0.00,0.00,0.00,6647
2025-05-01,001A007342,9108.00,0.00,0.00,0.00,0.00,0.00,10030
2025-06-01,001A007342,9108.00,0.00,0.00,0.00,0.00,0.00,9537
2025-07-01,001A007342,9108.00,0.00,0.00,0.00,0.00,0.00,10107
2025-08-01,001A007342,9108.00,0.00,0.00,0.00,0.00,0.00,9877
2025-09-01,001A007342,9108.00,0.00,0.00,0.00,0.00,0.00,13675
2025-10-01,001A007342,11008.00,0.00,1900.00,0.00,0.00,0.00,22971
2025-11-01,001A007342,11008.00,0.00,0.00,0.00,0.00,0.00,17055
2025-12-01,001A007342,11008.00,0.00,0.00,0.00,0.00,0.00,11366
2026-01-01,001A007342,11008.00,0.00,0.00,0.00,0.00,0.00,20245
2026-02-01,001A007342,11008.00,0.00,0.00,0.00,0.00,0.00,20788
2026-03-01,001A007342,11008.00,0.00,0.00,0.00,0.00,0.00,29162
2026-04-01,001A007342,11008.00,0.00,0.00,0.00,0.00,0.00,15234
2026-05-01,001A007342,11008.00,0.00,0.00,0.00,0.00,0.00,20203
2026-06-01,001A007342,11008.00,0.00,0.00,0.00,0.00,0.00,0
2026-07-01,001A007342,11008.00,0.00,0.00,0.00,0.00,0.00,0
2026-08-01,001A007342,11008.00,0.00,0.00,0.00,0.00,0.00,0
2026-09-01,001A007342,11008.00,0.00,0.00,0.00,0.00,0.00,0
2026-07-01,001A007349,34600.00,34600.00,0.00,0.00,0.00,0.00,19624
2026-08-01,001A007349,34600.00,0.00,0.00,0.00,0.00,0.00,20206
2026-09-01,001A007349,34600.00,0.00,0.00,0.00,0.00,0.00,18935
2024-07-01,001A007371,28060.00,28060.00,0.00,0.00,0.00,0.00,2595
2024-08-01,001A007371,28060.00,0.00,0.00,0.00,0.00,0.00,2478
2024-09-01,001A007371,28060.00,0.00,0.00,0.00,0.00,0.00,2467
2024-10-01,001A007371,28060.00,0.00,0.00,0.00,0.00,0.00,2390
2024-11-01,001A007371,28060.00,0.00,0.00,0.00,0.00,0.00,2418
2024-12-01,001A007371,28060.00,0.00,0.00,0.00,0.00,0.00,3165
2025-01-01,001A007371,28060.00,0.00,0.00,0.00,0.00,0.00,3078
2025-02-01,001A007371,28060.00,0.00,0.00,0.00,0.00,0.00,4274
2025-03-01,001A007371,28060.00,0.00,0.00,0.00,0.00,0.00,3326
2025-04-01,001A007371,28060.00,0.00,0.00,0.00,0.00,0.00,3702
2025-05-01,001A007371,28060.00,0.00,0.00,0.00,0.00,0.00,7443
2025-06-01,001A007371,28060.00,0.00,0.00,0.00,0.00,0.00,6628
2025-07-01,001A007371,28060.00,0.00,0.00,0.00,0.00,0.00,6233
2025-08-01,001A007371,34040.00,0.00,5980.00,0.00,0.00,0.00,5420
2025-09-01,001A007371,34040.00,0.00,0.00,0.00,0.00,0.00,4544
2025-10-01,001A007371,34040.00,0.00,0.00,0.00,0.00,0.00,4414
2025-11-01,001A007371,34040.00,0.00,0.00,0.00,0.00,0.00,7820
2025-12-01,001A007371,34040.00,0.00,0.00,0.00,0.00,0.00,5058
2026-01-01,001A007371,34040.00,0.00,0.00,0.00,0.00,0.00,3776
2026-02-01,001A007371,34040.00,0.00,0.00,0.00,0.00,0.00,3832
2026-03-01,001A007371,34040.00,0.00,0.00,0.00,0.00,0.00,3984
2026-04-01,001A007371,34040.00,0.00,0.00,0.00,0.00,0.00,4600
2026-05-01,001A007371,34040.00,0.00,0.00,0.00,0.00,0.00,3385
2026-06-01,001A007371,34040.00,0.00,0.00,0.00,0.00,0.00,7460
2026-07-01,001A007371,41040.00,0.00,7000.00,0.00,0.00,0.00,3460
2026-08-01,001A007371,41040.00,0.00,0.00,0.00,0.00,0.00,4057
2026-09-01,001A007371,41040.00,0.00,0.00,0.00,0.00,0.00,6201
2026-01-01,001A007372,7500.00,7500.00,0.00,0.00,0.00,0.00,11750
2026-02-01,001A007372,7500.00,0.00,0.00,0.00,0.00,0.00,18722
2026-03-01,001A007372,7500.00,0.00,0.00,0.00,0.00,0.00,21221
2026-04-01,001A007372,7500.00,0.00,0.00,0.00,0.00,0.00,24773
2026-05-01,001A007372,7500.00,0.00,0.00,0.00,0.00,0.00,19542
2026-06-01,001A007372,7500.00,0.00,0.00,0.00,0.00,0.00,20209
2026-07-01,001A007372,7500.00,0.00,0.00,0.00,0.00,0.00,17853
2026-08-01,001A007372,7500.00,0.00,0.00,0.00,0.00,0.00,20111
2026-09-01,001A007372,7500.00,0.00,0.00,0.00,0.00,0.00,14561
2026-08-01,001A007381,81100.00,81100.00,0.00,0.00,0.00,0.00,781
2026-09-01,001A007381,81100.00,0.00,0.00,0.00,0.00,0.00,513
2025-05-01,001A007384,21200.00,21200.00,0.00,0.00,0.00,0.00,12209
2025-06-01,001A007384,21200.00,0.00,0.00,0.00,0.00,0.00,8462
2025-07-01,001A007384,21200.00,0.00,0.00,0.00,0.00,0.00,15837
2025-08-01,001A007384,21200.00,0.00,0.00,0.00,0.00,0.00,19557
2025-09-01,001A007384,21200.00,0.00,0.00,0.00,0.00,0.00,21341
2025-10-01,001A007384,21200.00,0.00,0.00,0.00,0.00,0.00,0
2025-11-01,001A007384,21200.00,0.00,0.00,0.00,0.00,0.00,0
2025-12-01,001A007384,21200.00,0.00,0.00,0.00,0.00,0.00,0
2026-01-01,001A007384,21200.00,0.00,0.00,0.00,0.00,0.00,0
2026-02-01,001A007384,21200.00,0.00,0.00,0.00,0.00,0.00,0
2026-03-01,001A007384,21200.00,0.00,0.00,0.00,0.00,0.00,0
2026-04-01,001A007384,21200.00,0.00,0.00,0.00,0.00,0.00,0
2026-05-01,001A007384,21200.00,0.00,0.00,0.00,0.00,0.00,0
2026-06-01,001A007384,21200.00,0.00,0.00,0.00,0.00,0.00,0
2026-07-01,001A007384,21200.00,0.00,0.00,0.00,0.00,0.00,0
2026-08-01,001A007384,21200.00,0.00,0.00,0.00,0.00,0.00,0
2026-09-01,001A007384,21200.00,0.00,0.00,0.00,0.00,0.00,0
2026-01-01,001A007387,28400.00,28400.00,0.00,0.00,0.00,0.00,4157
2026-02-01,001A007387,28400.00,0.00,0.00,0.00,0.00,0.00,6604
2026-03-01,001A007387,28400.00,0.00,0.00,0.00,0.00,0.00,3958
2026-04-01,001A007387,28400.00,0.00,0.00,0.00,0.00,0.00,1225
2026-05-01,001A007387,28400.00,0.00,0.00,0.00,0.00,0.00,1103
2026-06-01,001A007387,28400.00,0.00,0.00,0.00,0.00,0.00,529
2026-07-01,001A007387,28400.00,0.00,0.00,0.00,0.00,0.00,1426
2026-08-01,001A007387,28400.00,0.00,0.00,0.00,0.00,0.00,932
2026-09-01,001A007387,28400.00,0.00,0.00,0.00,0.00,0.00,993
2026-08-01,001A007451,29600.00,29600.00,0.00,0.00,0.00,0.00,8085
2026-09-01,001A007451,29600.00,0.00,0.00,0.00,0.00,0.00,8395
2025-02-01,001A007454,142600.00,142600.00,0.00,0.00,0.00,0.00,2702
2025-03-01,001A007454,142600.00,0.00,0.00,0.00,0.00,0.00,3751
2025-04-01,001A007454,142600.00,0.00,0.00,0.00,0.00,0.00,4189
2025-05-01,001A007454,142600.00,0.00,0.00,0.00,0.00,0.00,3549
2025-06-01,001A007454,142600.00,0.00,0.00,0.00,0.00,0.00,3718
2025-07-01,001A007454,142600.00,0.00,0.00,0.00,0.00,0.00,2670
2025-08-01,001A007454,142600.00,0.00,0.00,0.00,0.00,0.00,3399
2025-09-01,001A007454,142600.00,0.00,0.00,0.00,0.00,0.00,3588
2025-10-01,001A007454,142600.00,0.00,0.00,0.00,0.00,0.00,4601
2025-11-01,001A007454,175812.00,0.00,33212.00,0.00,0.00,0.00,3164
2025-12-01,001A007454,175812.00,0.00,0.00,0.00,0.00,0.00,5227
2026-01-01,001A007454,175812.00,0.00,0.00,0.00,0.00,0.00,6146
2026-02-01,001A007454,175812.00,0.00,0.00,0.00,0.00,0.00,5862
2026-03-01,001A007454,175812.00,0.00,0.00,0.00,0.00,0.00,6565
2026-04-01,001A007454,175812.00,0.00,0.00,0.00,0.00,0.00,6403
2026-05-01,001A007454,175812.00,0.00,0.00,0.00,0.00,0.00,6780
2026-06-01,001A007454,175812.00,0.00,0.00,0.00,0.00,0.00,9621
2026-07-01,001A007454,215004.00,0.00,39192.00,0.00,0.00,0.00,11713
2026-08-01,001A007454,215004.00,0.00,0.00,0.00,0.00,0.00,11296
2026-09-01,001A007454,215004.00,0.00,0.00,0.00,0.00,0.00,14543
2025-06-01,001A007458,13100.00,13100.00,0.00,0.00,0.00,0.00,7941
2025-07-01,001A007458,13100.00,0.00,0.00,0.00,0.00,0.00,15675
2025-08-01,001A007458,13100.00,0.00,0.00,0.00,0.00,0.00,13836
2025-09-01,001A007458,13100.00,0.00,0.00,0.00,0.00,0.00,12799
2025-10-01,001A007458,13100.00,0.00,0.00,0.00,0.00,0.00,0
2025-11-01,001A007458,13100.00,0.00,0.00,0.00,0.00,0.00,0
2025-12-01,001A007458,13100.00,0.00,0.00,0.00,0.00,0.00,0
2026-01-01,001A007458,13100.00,0.00,0.00,0.00,0.00,0.00,0
2026-02-01,001A007458,13100.00,0.00,0.00,0.00,0.00,0.00,0
2026-03-01,001A007458,13100.00,0.00,0.00,0.00,0.00,0.00,0
2026-04-01,001A007458,13100.00,0.00,0.00,0.00,0.00,0.00,0
2026-05-01,001A007458,13100.00,0.00,0.00,0.00,0.00,0.00,0
2026-06-01,001A007458,0.00,0.00,0.00,0.00,-13100.00,0.00,0
2025-08-01,001A007464,23276.00,23276.00,0.00,0.00,0.00,0.00,10851
2025-09-01,001A007464,23276.00,0.00,0.00,0.00,0.00,0.00,11944
2025-10-01,001A007464,23276.00,0.00,0.00,0.00,0.00,0.00,12894
2025-11-01,001A007464,23276.00,0.00,0.00,0.00,0.00,0.00,14990
2025-12-01,001A007464,34408.00,0.00,11132.00,0.00,0.00,0.00,17063
2026-01-01,001A007464,34408.00,0.00,0.00,0.00,0.00,0.00,26930
2026-02-01,001A007464,34408.00,0.00,0.00,0.00,0.00,0.00,23897
2026-03-01,001A007464,34408.00,0.00,0.00,0.00,0.00,0.00,28946
2026-04-01,001A007464,34408.00,0.00,0.00,0.00,0.00,0.00,43521
2026-05-01,001A007464,34408.00,0.00,0.00,0.00,0.00,0.00,47354
2026-06-01,001A007464,68080.00,0.00,33672.00,0.00,0.00,0.00,42320
2026-07-01,001A007464,68080.00,0.00,0.00,0.00,0.00,0.00,64246
2026-08-01,001A007464,81680.00,0.00,13600.00,0.00,0.00,0.00,50697
2026-09-01,001A007464,81680.00,0.00,0.00,0.00,0.00,0.00,52914
2026-01-01,001A007465,243200.00,243200.00,0.00,0.00,0.00,0.00,14214
2026-02-01,001A007465,243200.00,0.00,0.00,0.00,0.00,0.00,22634
2026-03-01,001A007465,243200.00,0.00,0.00,0.00,0.00,0.00,16942
2026-04-01,001A007465,243200.00,0.00,0.00,0.00,0.00,0.00,13873
2026-05-01,001A007465,243200.00,0.00,0.00,0.00,0.00,0.00,21016
2026-06-01,001A007465,243200.00,0.00,0.00,0.00,0.00,0.00,17488
2026-07-01,001A007465,243200.00,0.00,0.00,0.00,0.00,0.00,16500
2026-08-01,001A007465,243200.00,0.00,0.00,0.00,0.00,0.00,16500
2026-09-01,001A007465,243200.00,0.00,0.00,0.00,0.00,0.00,20196
2026-04-01,001A007469,20332.00,20332.00,0.00,0.00,0.00,0.00,6461
2026-05-01,001A007469,20332.00,0.00,0.00,0.00,0.00,0.00,6710
2026-06-01,001A007469,20332.00,0.00,0.00,0.00,0.00,0.00,3644
2026-07-01,001A007469,20332.00,0.00,0.00,0.00,0.00,0.00,5633
2026-08-01,001A007469,20332.00,0.00,0.00,0.00,0.00,0.00,9836
2026-09-01,001A007469,20332.00,0.00,0.00,0.00,0.00,0.00,8208
2026-05-01,001A007502,18500.00,18500.00,0.00,0.00,0.00,0.00,11886
2026-06-01,001A007502,18500.00,0.00,0.00,0.00,0.00,0.00,8286
2026-07-01,001A007502,18500.00,0.00,0.00,0.00,0.00,0.00,0
2026-08-01,001A007502,18500.00,0.00,0.00,0.00,0.00,0.00,0
2026-09-01,001A007502,18500.00,0.00,0.00,0.00,0.00,0.00,0
2025-03-01,001A007505,7268.00,7268.00,0.00,0.00,0.00,0.00,5430
2025-04-01,001A007505,7268.00,0.00,0.00,0.00,0.00,0.00,5885
2025-05-01,001A007505,7268.00,0.00,0.00,0.00,0.00,0.00,2901
2025-06-01,001A007505,7268.00,0.00,0.00,0.00,0.00,0.00,6077
2025-07-01,001A007505,7268.00,0.00,0.00,0.00,0.00,0.00,5343
2025-08-01,001A007505,9936.00,0.00,2668.00,0.00,0.00,0.00,3196
2025-09-01,001A007505,9936.00,0.00,0.00,0.00,0.00,0.00,4216
2025-10-01,001A007505,9936.00,0.00,0.00,0.00,0.00,0.00,4137
2025-11-01,001A007505,9936.00,0.00,0.00,0.00,0.00,0.00,1831
2025-12-01,001A007505,9936.00,0.00,0.00,0.00,0.00,0.00,5502
2026-01-01,001A007505,9936.00,0.00,0.00,0.00,0.00,0.00,4662
2026-02-01,001A007505,9936.00,0.00,0.00,0.00,0.00,0.00,2623
2026-03-01,001A007505,0.00,0.00,0.00,0.00,-9936.00,0.00,4265
2025-06-01,001A007507,14076.00,14076.00,0.00,0.00,0.00,0.00,20505
2025-07-01,001A007507,14076.00,0.00,0.00,0.00,0.00,0.00,22126
2025-08-01,001A007507,14076.00,0.00,0.00,0.00,0.00,0.00,21786
2025-09-01,001A007507,14076.00,0.00,0.00,0.00,0.00,0.00,23231
2025-10-01,001A007507,14076.00,0.00,0.00,0.00,0.00,0.00,27877
2025-11-01,001A007507,14076.00,0.00,0.00,0.00,0.00,0.00,34590
2025-12-01,001A007507,14076.00,0.00,0.00,0.00,0.00,0.00,30818
2026-01-01,001A007507,14076.00,0.00,0.00,0.00,0.00,0.00,25741
2026-02-01,001A007507,14076.00,0.00,0.00,0.00,0.00,0.00,34105
2026-03-01,001A007507,14076.00,0.00,0.00,0.00,0.00,0.00,43566
2026-04-01,001A007507,17756.00,0.00,3680.00,0.00,0.00,0.00,56094
2026-05-01,001A007507,17756.00,0.00,0.00,0.00,0.00,0.00,57882
2026-06-01,001A007507,19556.00,0.00,1800.00,0.00,0.00,0.00,42070
2026-07-01,001A007507,19556.00,0.00,0.00,0.00,0.00,0.00,72312
2026-08-01,001A007507,19556.00,0.00,0.00,0.00,0.00,0.00,61450
2026-09-01,001A007507,24340.00,0.00,4784.00,0.00,0.00,0.00,67868
2026-07-01,001A007509,53912.00,53912.00,0.00,0.00,0.00,0.00,100695
2026-08-01,001A007509,53912.00,0.00,0.00,0.00,0.00,0.00,39353
2026-09-01,001A007509,53912.00,0.00,0.00,0.00,0.00,0.00,62619
2026-06-01,001A007517,60076.00,60076.00,0.00,0.00,0.00,0.00,6119
2026-07-01,001A007517,60076.00,0.00,0.00,0.00,0.00,0.00,6316
2026-08-01,001A007517,60076.00,0.00,0.00,0.00,0.00,0.00,6735
2026-09-01,001A007517,60076.00,0.00,0.00,0.00,0.00,0.00,8976
2026-04-01,001A007539,25506.00,25506.00,0.00,0.00,0.00,0.00,13510
2026-05-01,001A007539,25506.00,0.00,0.00,0.00,0.00,0.00,17721
2026-06-01,001A007539,25506.00,0.00,0.00,0.00,0.00,0.00,17353
2026-07-01,001A007539,25506.00,0.00,0.00,0.00,0.00,0.00,18219
2026-08-01,001A007539,25506.00,0.00,0.00,0.00,0.00,0.00,18715
2026-09-01,001A007539,25506.00,0.00,0.00,0.00,0.00,0.00,20522
2026-03-01,001A007544,6200.00,6200.00,0.00,0.00,0.00,0.00,9472
2026-04-01,001A007544,6200.00,0.00,0.00,0.00,0.00,0.00,6329
2026-05-01,001A007544,6200.00,0.00,0.00,0.00,0.00,0.00,6047
2026-06-01,001A007544,6200.00,0.00,0.00,0.00,0.00,0.00,10074
2026-07-01,001A007544,6200.00,0.00,0.00,0.00,0.00,0.00,8693
2026-08-01,001A007544,6200.00,0.00,0.00,0.00,0.00,0.00,5403
2026-09-01,001A007544,6200.00,0.00,0.00,0.00,0.00,0.00,9274
2025-08-01,001A007550,50416.00,50416.00,0.00,0.00,0.00,0.00,7979
2025-09-01,001A007550,50416.00,0.00,0.00,0.00,0.00,0.00,9429
2025-10-01,001A007550,50416.00,0.00,0.00,0.00,0.00,0.00,6344
2025-11-01,001A007550,50416.00,0.00,0.00,0.00,0.00,0.00,6196
2025-12-01,001A007550,50416.00,0.00,0.00,0.00,0.00,0.00,11972
2026-01-01,001A007550,50416.00,0.00,0.00,0.00,0.00,0.00,8021
2026-02-01,001A007550,50416.00,0.00,0.00,0.00,0.00,0.00,7127
2026-03-01,001A007550,50416.00,0.00,0.00,0.00,0.00,0.00,6791
2026-04-01,001A007550,50416.00,0.00,0.00,0.00,0.00,0.00,9215
2026-05-01,001A007550,50416.00,0.00,0.00,0.00,0.00,0.00,13213
2026-06-01,001A007550,50416.00,0.00,0.00,0.00,0.00,0.00,9211
2026-07-01,001A007550,50416.00,0.00,0.00,0.00,0.00,0.00,7735
2026-08-01,001A007550,50416.00,0.00,0.00,0.00,0.00,0.00,5105
2026-09-01,001A007550,50416.00,0.00,0.00,0.00,0.00,0.00,12365
2026-09-01,001A007553,66339.00,66339.00,0.00,0.00,0.00,0.00,12961
2024-09-01,001A007568,368552.00,368552.00,0.00,0.00,0.00,0.00,90670
2024-10-01,001A007568,368552.00,0.00,0.00,0.00,0.00,0.00,109034
2024-11-01,001A007568,368552.00,0.00,0.00,0.00,0.00,0.00,239316
2024-12-01,001A007568,368552.00,0.00,0.00,0.00,0.00,0.00,166696
2025-01-01,001A007568,368552.00,0.00,0.00,0.00,0.00,0.00,210568
2025-02-01,001A007568,368552.00,0.00,0.00,0.00,0.00,0.00,255436
2025-03-01,001A007568,368552.00,0.00,0.00,0.00,0.00,0.00,235113
2025-04-01,001A007568,368552.00,0.00,0.00,0.00,0.00,0.00,360932
2025-05-01,001A007568,368552.00,0.00,0.00,0.00,0.00,0.00,599595
2025-06-01,001A007568,368552.00,0.00,0.00,0.00,0.00,0.00,462884
2025-07-01,001A007568,368552.00,0.00,0.00,0.00,0.00,0.00,1080763
2025-08-01,001A007568,368552.00,0.00,0.00,0.00,0.00,0.00,862510
2025-09-01,001A007568,422052.00,0.00,53500.00,0.00,0.00,0.00,886218
2025-10-01,001A007568,422052.00,0.00,0.00,0.00,0.00,0.00,857695
2025-11-01,001A007568,422052.00,0.00,0.00,0.00,0.00,2597.43,2759618
2025-12-01,001A007568,422052.00,0.00,0.00,0.00,0.00,0.00,1929930
2026-01-01,001A007568,422052.00,0.00,0.00,0.00,0.00,106.42,2136866
2026-02-01,001A007568,422052.00,0.00,0.00,0.00,0.00,4617.22,3264565
2026-03-01,001A007568,422052.00,0.00,0.00,0.00,0.00,7140.44,3895369
2026-04-01,001A007568,422052.00,0.00,0.00,0.00,0.00,15025.78,5866704
2026-05-01,001A007568,422052.00,0.00,0.00,0.00,0.00,24726.24,8291819
2026-06-01,001A007568,422052.00,0.00,0.00,0.00,0.00,15897.41,6084612
2026-07-01,001A007568,422052.00,0.00,0.00,0.00,0.00,16094.06,6133776
2026-08-01,001A007568,422052.00,0.00,0.00,0.00,0.00,27016.20,8864310
2026-09-01,001A007568,364852.00,0.00,0.00,-57200.00,0.00,22186.00,7370760
2025-11-01,001A007571,35880.00,35880.00,0.00,0.00,0.00,0.00,4706
2025-12-01,001A007571,35880.00,0.00,0.00,0.00,0.00,0.00,11637
2026-01-01,001A007571,35880.00,0.00,0.00,0.00,0.00,0.00,10700
2026-02-01,001A007571,35880.00,0.00,0.00,0.00,0.00,0.00,7913
2026-03-01,001A007571,35880.00,0.00,0.00,0.00,0.00,0.00,12899
2026-04-01,001A007571,35880.00,0.00,0.00,0.00,0.00,0.00,8010
2026-05-01,001A007571,35880.00,0.00,0.00,0.00,0.00,0.00,18129
2026-06-01,001A007571,35880.00,0.00,0.00,0.00,0.00,0.00,17209
2026-07-01,001A007571,35880.00,0.00,0.00,0.00,0.00,0.00,16255
2026-08-01,001A007571,35880.00,0.00,0.00,0.00,0.00,0.00,33592
2026-09-01,001A007571,35880.00,0.00,0.00,0.00,0.00,0.00,19434
2026-08-01,001A007574,120400.00,120400.00,0.00,0.00,0.00,0.00,114436
2026-09-01,001A007574,120400.00,0.00,0.00,0.00,0.00,0.00,121242
2026-04-01,001A007583,19136.00,19136.00,0.00,0.00,0.00,0.00,19972
2026-05-01,001A007583,19136.00,0.00,0.00,0.00,0.00,0.00,24458
2026-06-01,001A007583,19136.00,0.00,0.00,0.00,0.00,0.00,25784
2026-07-01,001A007583,19136.00,0.00,0.00,0.00,0.00,0.00,22441
2026-08-01,001A007583,28612.00,0.00,9476.00,0.00,0.00,0.00,23731
2026-09-01,001A007583,28612.00,0.00,0.00,0.00,0.00,0.00,34069
2025-06-01,001A007585,2600.00,2600.00,0.00,0.00,0.00,0.00,813
2025-07-01,001A007585,2600.00,0.00,0.00,0.00,0.00,0.00,695
2025-08-01,001A007585,2600.00,0.00,0.00,0.00,0.00,0.00,750
2025-09-01,001A007585,2600.00,0.00,0.00,0.00,0.00,0.00,479
2025-10-01,001A007585,2600.00,0.00,0.00,0.00,0.00,0.00,583
2025-11-01,001A007585,2600.00,0.00,0.00,0.00,0.00,0.00,612
2025-12-01,001A007585,2600.00,0.00,0.00,0.00,0.00,0.00,492
2026-01-01,001A007585,2600.00,0.00,0.00,0.00,0.00,0.00,582
2026-02-01,001A007585,9900.00,0.00,7300.00,0.00,0.00,0.00,765
2026-03-01,001A007585,9900.00,0.00,0.00,0.00,0.00,0.00,1131
2026-04-01,001A007585,9900.00,0.00,0.00,0.00,0.00,0.00,420
2026-05-01,001A007585,9900.00,0.00,0.00,0.00,0.00,0.00,366
2026-06-01,001A007585,9900.00,0.00,0.00,0.00,0.00,0.00,412
2026-07-01,001A007585,9900.00,0.00,0.00,0.00,0.00,0.00,0
2026-08-01,001A007585,9900.00,0.00,0.00,0.00,0.00,0.00,0
2026-09-01,001A007585,9900.00,0.00,0.00,0.00,0.00,0.00,0
2026-05-01,001A007593,12972.00,12972.00,0.00,0.00,0.00,0.00,5924
2026-06-01,001A007593,12972.00,0.00,0.00,0.00,0.00,0.00,7095
2026-07-01,001A007593,12972.00,0.00,0.00,0.00,0.00,0.00,8707
2026-08-01,001A007593,12972.00,0.00,0.00,0.00,0.00,0.00,4860
2026-09-01,001A007593,12972.00,0.00,0.00,0.00,0.00,0.00,12269
2026-04-01,001A007615,26956.00,26956.00,0.00,0.00,0.00,0.00,1877
2026-05-01,001A007615,26956.00,0.00,0.00,0.00,0.00,0.00,1504
2026-06-01,001A007615,26956.00,0.00,0.00,0.00,0.00,0.00,1592
2026-07-01,001A007615,26956.00,0.00,0.00,0.00,0.00,0.00,1552
2026-08-01,001A007615,26956.00,0.00,0.00,0.00,0.00,0.00,2122
2026-09-01,001A007615,26956.00,0.00,0.00,0.00,0.00,0.00,3224
2024-12-01,001A007637,8648.00,8648.00,0.00,0.00,0.00,0.00,2646
2025-01-01,001A007637,8648.00,0.00,0.00,0.00,0.00,0.00,4681
2025-02-01,001A007637,8648.00,0.00,0.00,0.00,0.00,0.00,5665
2025-03-01,001A007637,8648.00,0.00,0.00,0.00,0.00,0.00,7640
2025-04-01,001A007637,8648.00,0.00,0.00,0.00,0.00,0.00,8960
2025-05-01,001A007637,8648.00,0.00,0.00,0.00,0.00,0.00,7796
2025-06-01,001A007637,12144.00,0.00,3496.00,0.00,0.00,0.00,12748
2025-07-01,001A007637,12144.00,0.00,0.00,0.00,0.00,0.00,7293
2025-08-01,001A007637,12144.00,0.00,0.00,0.00,0.00,0.00,10553
2025-09-01,001A007637,16928.00,0.00,4784.00,0.00,0.00,0.00,8424
2025-10-01,001A007637,16928.00,0.00,0.00,0.00,0.00,0.00,12178
2025-11-01,001A007637,16928.00,0.00,0.00,0.00,0.00,0.00,18131
2025-12-01,001A007637,16928.00,0.00,0.00,0.00,0.00,0.00,16866
2026-01-01,001A007637,16928.00,0.00,0.00,0.00,0.00,0.00,16216
2026-02-01,001A007637,16928.00,0.00,0.00,0.00,0.00,0.00,23875
2026-03-01,001A007637,16928.00,0.00,0.00,0.00,0.00,0.00,21694
2026-04-01,001A007637,16928.00,0.00,0.00,0.00,0.00,0.00,28683
2026-05-01,001A007637,16928.00,0.00,0.00,0.00,0.00,0.00,38926
2026-06-01,001A007637,16928.00,0.00,0.00,0.00,0.00,0.00,35114
2026-07-01,001A007637,16928.00,0.00,0.00,0.00,0.00,0.00,54228
2026-08-01,001A007637,27508.00,0.00,10580.00,0.00,0.00,0.00,25106
2026-09-01,001A007637,27508.00,0.00,0.00,0.00,0.00,0.00,37356
2025-02-01,001A007678,39928.00,39928.00,0.00,0.00,0.00,0.00,1908
2025-03-01,001A007678,39928.00,0.00,0.00,0.00,0.00,0.00,2008
2025-04-01,001A007678,39928.00,0.00,0.00,0.00,0.00,0.00,3379
2025-05-01,001A007678,39928.00,0.00,0.00,0.00,0.00,0.00,3396
2025-06-01,001A007678,39928.00,0.00,0.00,0.00,0.00,0.00,2672
2025-07-01,001A007678,39928.00,0.00,0.00,0.00,0.00,0.00,3020
